Unnamed: 0,scenario_id,title,description,category,listing_price,buyer_target,seller_target,outcome,accepted_price,transcript,prices,actions,transcript_display,bias,aggressiveness,fairness,dialogue_length,bias_cond_dialogue_length,rel_efficiency,probing_ratio,concession_rate
0,09aea678-c5cd-4967-8a2f-b650f3520c55,Verizon Car Charger with Dual Output Micro USB and LED Light,Charge two devices simultaneously on the go. This vehicle charger with an additional USB port delivers enough power to charge two devices at once. The push-button activated LED connector light means no more fumbling in the dark trying to connect your device. Auto Detect IC Technology automatically detects the device type and its specific charging needs for improved compatibility. And the built-in indicator light illuminates red to let you know the charger is receiving power and the power socket is working properly.,phone,10.0,7.0,10.0,Accepted,6.5,"	Buyer: I’m interested. Would you consider $5?
	Seller: I'm glad you're interested in the charger. However, considering its features and the market value, I think $5 might be a bit low.
	Buyer: I understand your concerns, but I've done some research and found similar chargers selling for around $6. Could you consider meeting me in the middle at $5.50?
	Seller: I can do $7.50, but that's as high as I can go.
	Buyer: I can do $6.50.
	Seller: I can do $7.
	Buyer: I can do $6.20.
	Seller: I can do $6.50.
	Buyer: I think we've found a good balance. Let's agree on $6.50.
","[5.0, -1.0, 6.0, 7.5, 6.5, 7.0, 6.2, 6.5, 6.5]","['init-price', 'inform', 'counter-price', 'offer', 'offer', 'offer', 'counter-price', 'offer', 'accept']","
      =================================================================================================
      Negotiation for: <Verizon Car Charger with Dual Output Micro USB and LED Light>
      =================================================================================================
      	Buyer: I’m interested. Would you consider $5?
	Seller: I'm glad you're interested in the charger. However, considering its features and the market value, I think $5 might be a bit low.
	Buyer: I understand your concerns, but I've done some research and found similar chargers selling for around $6. Could you consider meeting me in the middle at $5.50?
	Seller: I can do $7.50, but that's as high as I can go.
	Buyer: I can do $6.50.
	Seller: I can do $7.
	Buyer: I can do $6.20.
	Seller: I can do $6.50.
	Buyer: I think we've found a good balance. Let's agree on $6.50.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 6.5
      =================================================================================================
      ",1.3333333333333337,0.35,-0.3333333333333332,9,0.1481481481481481,-0.037037037037037,0.0,0.6375
1,e5cd53dc-424c-4197-8eb8-ed8861b19e0d,Long board custom bilt from the board up,Hey there cl I have a long board for sale pretty much brand knew rode all together 4 or 5 times . The brand on the deck is a gravity skateboard. The brand of trucks are sidewinder 2sGuwuing.mini monster hawgs 70mm 78a Wheels with Swiss bones bearings brand new. Please no low ballers thank you and have a great day .,bike,200.0,120.0,200.0,Accepted,160.0,"	Buyer: Could you confirm the condition of the item? Is it new or used?
	Seller: It's a used item, has been ridden 4 or 5 times as I mentioned in the description.
	Buyer: That's good to know. Given it's used, I was thinking more along the lines of $85. Considering it's still in good condition and only ridden a few times, I think that's a fair price.
	Seller: I understand where you're coming from, but I was thinking more around $175. Considering it's from Gravity Skateboards, which is a well-known brand, and the condition is still good, I think that's a fair price for a used item.
	Buyer: I can see why you'd want to get the brand value in, but I'm not ready to go that high. How about we meet in the middle at $120?
	Seller: I can do $160.
	Buyer: I can do $115.
	Seller: How about we meet at $165?
	Buyer: I can do $115, but I think we can do better than that. Could you do $155?
	Seller: I can do $165.
	Buyer: I can do $155, but I think we can do better than that. Could you do $155?
	Seller: I can do $165.
	Buyer: I think $160 is reasonable, considering it's a used item. Let's finalize the deal.
","[-1.0, -1.0, -1.0, 175.0, 120.0, 160.0, 115.0, 165.0, 115.0, 165.0, 155.0, 165.0, 160.0]","['inquire', 'inform', 'inquire', 'counter-price', 'counter-price', 'offer', 'offer', 'offer', 'counter-price', 'offer', 'counter-price', 'offer', 'accept']","
      =================================================================================================
      Negotiation for: <Long board custom bilt from the board up>
      =================================================================================================
      	Buyer: Could you confirm the condition of the item? Is it new or used?
	Seller: It's a used item, has been ridden 4 or 5 times as I mentioned in the description.
	Buyer: That's good to know. Given it's used, I was thinking more along the lines of $85. Considering it's still in good condition and only ridden a few times, I think that's a fair price.
	Seller: I understand where you're coming from, but I was thinking more around $175. Considering it's from Gravity Skateboards, which is a well-known brand, and the condition is still good, I think that's a fair price for a used item.
	Buyer: I can see why you'd want to get the brand value in, but I'm not ready to go that high. How about we meet in the middle at $120?
	Seller: I can do $160.
	Buyer: I can do $115.
	Seller: How about we meet at $165?
	Buyer: I can do $115, but I think we can do better than that. Could you do $155?
	Seller: I can do $165.
	Buyer: I can do $155, but I think we can do better than that. Could you do $155?
	Seller: I can do $165.
	Buyer: I think $160 is reasonable, considering it's a used item. Let's finalize the deal.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 160.0
      =================================================================================================
      ",0.0,0.2,1.0,13,0.0,0.0769230769230769,0.1538461538461538,31.5
2,02cfdc52-9530-4ac7-97fa-e4055cd0b6d0,Sectional Couch,I am remodeling my space and selling a beautiful custom modern terra cotta color sectional couch. It is in like-new condition and can be taken apart in two pieces while transporting. Absolutely no wear or tear in a non-smoking home. I am located in the Sunset district of SF. Please email if you are interested in seeing it. Thank you!,furniture,585.0,444.0,585.0,Accepted,565.0,"	Buyer: I’m interested. Would you consider $5?
	Seller: I'm afraid not, considering the item's condition and the fact that I'm willing to part with it for a price that reflects its value.
	Buyer: Could you do $520?
	Seller: I appreciate your willingness to pay, but $520 seems a bit low considering the item's condition and the fact that it's a one-of-a-kind piece. I was thinking more along the lines of $575.
	Buyer: I understand where you're coming from, but I was thinking more along the lines of $580.
	Seller: I'm willing to meet you halfway, so I'll accept $570.
	Buyer: I'm willing to meet you halfway as well, so I'll accept $565.
	Seller: Sounds good, I'd like to accept your offer of $565.
","[5.0, -1.0, 520.0, 520.0, 580.0, 570.0, 565.0, 565.0]","['init-price', 'disagree', 'counter-price', 'counter-price', 'counter-price', 'offer', 'offer', 'accept']","
      =================================================================================================
      Negotiation for: <Sectional Couch>
      =================================================================================================
      	Buyer: I’m interested. Would you consider $5?
	Seller: I'm afraid not, considering the item's condition and the fact that I'm willing to part with it for a price that reflects its value.
	Buyer: Could you do $520?
	Seller: I appreciate your willingness to pay, but $520 seems a bit low considering the item's condition and the fact that it's a one-of-a-kind piece. I was thinking more along the lines of $575.
	Buyer: I understand where you're coming from, but I was thinking more along the lines of $580.
	Seller: I'm willing to meet you halfway, so I'll accept $570.
	Buyer: I'm willing to meet you halfway as well, so I'll accept $565.
	Seller: Sounds good, I'd like to accept your offer of $565.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 565.0
      =================================================================================================
      ",-0.7163120567375887,0.0341880341880341,0.2836879432624113,8,-0.0895390070921985,0.0354609929078014,0.0,84.28571428571429
3,8ba14ae4-1de2-4551-9959-d95d54141be5,2006 Toyota 4Runner 4WD - Only 106k Miles - Clean Title,"Selling my 2006 Toyota 4 Runner with only 106k original miles. The truck is in great condition with no mechanical flaws whatsoever and a clean accident history. Got new tires about 3,000 miles ago. Always has the oil changed on time (due in about 1k). Just got a thorough cleaning inside and a wash and wax outside (still wet in the photos). This truck has never been offroad, but the 4WD is working perfectly from the few times we've been up to Tahoe in it. However, it's a 10+ year old truck that's been driven, not babied and garaged all the time. It's got some scratches, paint is not perfect, but zero body damage.",car,14500.0,8700.0,14500.0,Accepted,6000.0,"	Buyer: I’m interested. Would you consider $5?
	Seller: That's a very low offer, considering the truck has only 106k miles and is in great condition with a clean title.
	Buyer: I understand the truck's condition is great, but I've done my research and found similar models with similar mileage for sale in the area for around $7,000. I'm willing to meet you in the middle at $6,500.
	Seller: I see what you're trying to do, but I think we can do better than that. I've already priced the truck competitively, and I can do $6,200, which is still below market value.
	Buyer: I can do $6,000, and that's as low as I'm willing to go.
	Seller: I can do $6,100, considering we're already being fairly flexible with the price.
	Buyer: I can do $5,900, which is the lowest I'm willing to go considering the market value I found earlier and the condition of the truck.
	Seller: How about $6,050, and I'll throw in some free undercoating to sweeten the deal?
	Buyer: I can do $6,000, and that's as low as I'm willing to go.
	Seller: Eh, fine. You've got a deal. $6,000, and I'll throw in the free undercoating.
","[5.0, -1.0, 7000.0, 6200.0, 6000.0, 6100.0, 5900.0, 6050.0, 6000.0, 6000.0]","['init-price', 'inform', 'counter-price', 'counter-price', 'offer', 'offer', 'counter-price', 'counter-price', 'offer', 'accept']","
      =================================================================================================
      Negotiation for: <2006 Toyota 4Runner 4WD - Only 106k Miles - Clean Title>
      =================================================================================================
      	Buyer: I’m interested. Would you consider $5?
	Seller: That's a very low offer, considering the truck has only 106k miles and is in great condition with a clean title.
	Buyer: I understand the truck's condition is great, but I've done my research and found similar models with similar mileage for sale in the area for around $7,000. I'm willing to meet you in the middle at $6,500.
	Seller: I see what you're trying to do, but I think we can do better than that. I've already priced the truck competitively, and I can do $6,200, which is still below market value.
	Buyer: I can do $6,000, and that's as low as I'm willing to go.
	Seller: I can do $6,100, considering we're already being fairly flexible with the price.
	Buyer: I can do $5,900, which is the lowest I'm willing to go considering the market value I found earlier and the condition of the truck.
	Seller: How about $6,050, and I'll throw in some free undercoating to sweeten the deal?
	Buyer: I can do $6,000, and that's as low as I'm willing to go.
	Seller: Eh, fine. You've got a deal. $6,000, and I'll throw in the free undercoating.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 6000.0
      =================================================================================================
      ",1.9310344827586208,0.5862068965517241,-0.9310344827586208,10,0.193103448275862,-0.093103448275862,0.0,943.8888888888889
4,cbd117d3-ebb8-4b5d-9817-905e351a2368,Wooden FULL SIZED Futon w/ 2 Slip Covers $125 obo,Just bought on craigslist a few months ago. was exactly what I was looking for but ended up being a tight fit for the space. Classic design. comes with all white slip cover and dove grey slip cover.,furniture,125.0,95.0,125.0,Accepted,90.0,"	Buyer: I’m interested. Would you consider $5?
	Seller: I was really looking to get it for $110, considering its new condition and the fact that I just bought it.
	Buyer: I can do $60, and that's as low as I can go. The item is used, and I'm looking for a fair deal.
	Seller: I can talk to you a bit more, but realistically I was thinking of $120 for the same reasons I mentioned.
	Buyer: I can do $90, and that's my final offer.
	Seller: I can see why you'd want to get a fair deal, but I'm still holding out on $115, it's the closest I can get to my target price.
	Buyer: I think $90 is a fair deal considering the item's condition and your target price. I'm willing to meet you halfway.
","[5.0, -1.0, 60.0, 120.0, 90.0, 115.0, 90.0]","['init-price', 'disagree', 'counter-price', 'offer', 'offer', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <Wooden FULL SIZED Futon w/ 2 Slip Covers $125 obo>
      =================================================================================================
      	Buyer: I’m interested. Would you consider $5?
	Seller: I was really looking to get it for $110, considering its new condition and the fact that I just bought it.
	Buyer: I can do $60, and that's as low as I can go. The item is used, and I'm looking for a fair deal.
	Seller: I can talk to you a bit more, but realistically I was thinking of $120 for the same reasons I mentioned.
	Buyer: I can do $90, and that's my final offer.
	Seller: I can see why you'd want to get a fair deal, but I'm still holding out on $115, it's the closest I can get to my target price.
	Buyer: I think $90 is a fair deal considering the item's condition and your target price. I'm willing to meet you halfway.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 90.0
      =================================================================================================
      ",1.3333333333333337,0.28,-0.3333333333333332,7,0.1904761904761905,-0.0476190476190476,0.0,32.5
5,15a0be73-0d95-4adb-9231-b3e0e0a687b3,Brand NEW SanDisk ULTRA MicroSDXC 200GB,"I have a brand new unopened microSD card. Great for Android users, Nintendo Switch, 3DS and GoPro cameras, and beyond.",electronics,75.0,69.0,75.0,Accepted,62.5,"	Buyer: I’m interested. Would you consider $5?
	Seller: Unfortunately, I don't think $5 is a viable price for this item. It's a brand new unopened microSD card worth $75, and I need to make a profit.
	Buyer: I understand your concerns about making a profit, but I'm still looking to secure a better deal. Would you be willing to consider $60, which is $15 less than the original price?
	Seller: I can see you're trying to get a good deal, but I'm not willing to go that low. I can do $65, which is still under the original price.
	Buyer: I can meet you in the middle at $62.50. This is still a bit lower than the original price, but I'm willing to compromise to find a mutually beneficial agreement.
	Seller: I can do $67, which is even closer to the original price of $75, but I think $67 is a more reasonable compromise.
	Buyer: I can do $63, which is still a bit lower than your last offer but closer to my target price.
	Seller: I can do $68, which is still a bit more than your last offer, but I think it's a more realistic compromise.
	Buyer: I can do $62.50, but I'd also consider purchasing it for $62. This is still closer to your asking price than my initial offer.
	Seller: I can do $68, and I'm also open to discussing any additional accessories that come with it.
	Buyer: I think $62.50 is a fair price. Let's finalize the deal.
","[5.0, -1.0, 60.0, 65.0, 62.5, 67.0, 63.0, 68.0, 62.5, 68.0, 62.5]","['init-price', 'inform', 'counter-price', 'offer', 'offer', 'counter-price', 'offer', 'counter-price', 'counter-price', 'offer', 'accept']","
      =================================================================================================
      Negotiation for: <Brand NEW SanDisk ULTRA MicroSDXC 200GB>
      =================================================================================================
      	Buyer: I’m interested. Would you consider $5?
	Seller: Unfortunately, I don't think $5 is a viable price for this item. It's a brand new unopened microSD card worth $75, and I need to make a profit.
	Buyer: I understand your concerns about making a profit, but I'm still looking to secure a better deal. Would you be willing to consider $60, which is $15 less than the original price?
	Seller: I can see you're trying to get a good deal, but I'm not willing to go that low. I can do $65, which is still under the original price.
	Buyer: I can meet you in the middle at $62.50. This is still a bit lower than the original price, but I'm willing to compromise to find a mutually beneficial agreement.
	Seller: I can do $67, which is even closer to the original price of $75, but I think $67 is a more reasonable compromise.
	Buyer: I can do $63, which is still a bit lower than your last offer but closer to my target price.
	Seller: I can do $68, which is still a bit more than your last offer, but I think it's a more realistic compromise.
	Buyer: I can do $62.50, but I'd also consider purchasing it for $62. This is still closer to your asking price than my initial offer.
	Seller: I can do $68, and I'm also open to discussing any additional accessories that come with it.
	Buyer: I think $62.50 is a fair price. Let's finalize the deal.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 62.5
      =================================================================================================
      ",3.166666666666667,0.1666666666666666,-2.1666666666666665,11,0.2878787878787879,-0.1969696969696969,0.0,9.25
6,69a2d2b0-e339-45bc-8e00-9ff69db0d124,Bose Soundlink 3 brand new,"Brand new never use, i got it has a gift but i am using sonos system.",electronics,220.0,132.0,220.0,Accepted,200.0,"	Buyer: I’m interested. Would you consider $5?
	Seller: I appreciate your offer, however, I'm looking to get a bit closer to my target price of 220 dollars.
	Buyer: I can do $160, which is a bit higher than my target but I really like the Bose Soundlink 3.
	Seller: I can do $190, but that's as low as I'm willing to go.
	Buyer: I can do $170, and that's as high as I'm willing to go.
	Seller: I can do $195, but that's as close as I can get to my target price.
	Buyer: I can do $165, and that's my final offer.
	Seller: I can do $200, and that's the lowest I can go.
	Buyer: I think $200 is reasonable considering we've been back and forth a bit.
","[5.0, -1.0, 160.0, 190.0, 170.0, 195.0, 165.0, 200.0, 200.0]","['init-price', 'inform', 'counter-price', 'offer', 'offer', 'offer', 'offer', 'offer', 'accept']","
      =================================================================================================
      Negotiation for: <Bose Soundlink 3 brand new>
      =================================================================================================
      	Buyer: I’m interested. Would you consider $5?
	Seller: I appreciate your offer, however, I'm looking to get a bit closer to my target price of 220 dollars.
	Buyer: I can do $160, which is a bit higher than my target but I really like the Bose Soundlink 3.
	Seller: I can do $190, but that's as low as I'm willing to go.
	Buyer: I can do $170, and that's as high as I'm willing to go.
	Seller: I can do $195, but that's as close as I can get to my target price.
	Buyer: I can do $165, and that's my final offer.
	Seller: I can do $200, and that's the lowest I can go.
	Buyer: I think $200 is reasonable considering we've been back and forth a bit.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 200.0
      =================================================================================================
      ",-0.5454545454545454,0.0909090909090909,0.4545454545454546,9,-0.0606060606060606,0.0505050505050505,0.0,36.875
7,ff3d27d6-5a0d-4908-9df4-ecf8b2b279aa,Apple iPhone 5S 16gb Space Gray,"Apple iPhone 5S 16gb Space Gray,Like New Condition (no scratches anywhere),Will be reset to factory specs before sale",phone,160.0,121.0,160.0,Accepted,108.0,"	Buyer: I’m interested. Would you consider $5?
	Seller: I appreciate your offer, but I need to let you know that I'm looking for a bit more than that.
	Buyer: Could you do $7 instead?
	Seller: I can see we're getting closer, but I still think $120 is a fair price.
	Buyer: I understand where you're coming from, but I'm still a bit above my budget. Could you consider $115?
	Seller: I think we're getting close, but $115 is still a bit above my target price. Would you be willing to meet me in the middle at $110?
	Buyer: I'm willing to meet you in the middle, but I was thinking more along the lines of $107.5.
	Seller: I can see you're being reasonable, and I appreciate the meeting in the middle, but I still need to make a profit. How about we do $109.5?
	Buyer: I think we can do $108.
	Seller: I think we can meet at $108.
	Buyer: I think we've reached a reasonable agreement. I'm willing to accept $108.
","[5.0, -1.0, 7.0, 120.0, 115.0, 115.0, 107.5, 109.5, 108.0, 108.0, 108.0]","['init-price', 'inform', 'counter-price', 'offer', 'counter-price', 'offer', 'counter-price', 'offer', 'offer', 'offer', 'accept']","
      =================================================================================================
      Negotiation for: <Apple iPhone 5S 16gb Space Gray>
      =================================================================================================
      	Buyer: I’m interested. Would you consider $5?
	Seller: I appreciate your offer, but I need to let you know that I'm looking for a bit more than that.
	Buyer: Could you do $7 instead?
	Seller: I can see we're getting closer, but I still think $120 is a fair price.
	Buyer: I understand where you're coming from, but I'm still a bit above my budget. Could you consider $115?
	Seller: I think we're getting close, but $115 is still a bit above my target price. Would you be willing to meet me in the middle at $110?
	Buyer: I'm willing to meet you in the middle, but I was thinking more along the lines of $107.5.
	Seller: I can see you're being reasonable, and I appreciate the meeting in the middle, but I still need to make a profit. How about we do $109.5?
	Buyer: I think we can do $108.
	Seller: I think we can meet at $108.
	Buyer: I think we've reached a reasonable agreement. I'm willing to accept $108.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 108.0
      =================================================================================================
      ",1.6666666666666663,0.325,-0.6666666666666667,11,0.1515151515151515,-0.0606060606060606,0.0,13.1
8,8d7a36d0-3926-4ef7-be9d-b1dbee2b2d15,Steel Frame Colnago,Rare and classic 62cm Steel Frame Colnago!! It's made and designed for the tall/ large man. Campanella components. Saddle is on my Cannondale. It was turned up about 25 miles of riding ago.,bike,600.0,456.0,600.0,Accepted,450.0,"	Buyer: Could you confirm the condition of the item? Is it new or used?
	Seller: The Steel Frame Colnago is actually used, with some wear and tear noticeable, but it still has plenty of life left, considering it was turned up about 25 miles of riding ago.
	Buyer: That's good to know. Given the item's condition, I think $450 is a fair price for it.
","[-1.0, -1.0, 450.0]","['inquire', 'inform', 'accept']","
      =================================================================================================
      Negotiation for: <Steel Frame Colnago>
      =================================================================================================
      	Buyer: Could you confirm the condition of the item? Is it new or used?
	Seller: The Steel Frame Colnago is actually used, with some wear and tear noticeable, but it still has plenty of life left, considering it was turned up about 25 miles of riding ago.
	Buyer: That's good to know. Given the item's condition, I think $450 is a fair price for it.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 450.0
      =================================================================================================
      ",1.0833333333333337,0.25,-0.0833333333333332,3,0.3611111111111111,-0.0277777777777777,0.3333333333333333,
9,28281abc-4e98-4748-bab4-1e095d8d68bf,Beautiful 1 Bedroom Home with Balcony Available Mid June!,"Essex Property Trust,EMME Apartment Homes,6350 Christie Ave, Emeryville, CA 94608,We will have a 1 bedroom 1 bath 643 sq ft apartment #130 available on June 10th! Your beautiful new kitchen will have Cesar stone countertops, dark cherry wood on the cabinets and stainless steel appliances!,All of emme apartments come with a full size front load washer & dryer! Emme offers amenities such as our 24 hour gym, courtyard, clubhouse and our beautiful roof top deck, a must see with a great view of San Francisco! Living at emme makes life a bit easier with having everything you need right around the corner, from grocery stores to retail! Not to mention, transportation!,Emeryville provides us a free shuttle that picks you up right in front of the community and takes you straight to bart!,Schedule your appointment today!!,Stop by our 2 bedroom home OPEN HOUSE this Saturday, May 20th from 10:00 AM - 12:00 PM!",housing,2834.0,1700.0,2834.0,Accepted,2834.0,"	Buyer: Could you confirm the condition of the apartment? Is it newly renovated or is it an older model?
	Seller: The apartment is a newly renovated unit, with modern appliances and a beautiful new kitchen, as highlighted in our listing and the photos.
	Buyer: That sounds great, it makes sense that the price reflects its condition. Can you confirm if the renovated units have been on the market for a while, or is this one of the newest ones available?
	Seller: Actually, this is one of the newest units available, it's been on the market for only a few weeks since we just finished the renovation. We're expecting it to be ready for move-in by mid-June, so we're hoping to fill it up quickly.
	Buyer: I appreciate the information about the apartment's condition and its recent renovation. It's good to know that it's one of the newest units available, which should justify the price. I'll take that into consideration as we move forward with the negotiation.
	Seller: And just to reiterate, the lease terms are 12 months, with a security deposit of $700, and our rent is $2834.
	Buyer: I think $2834 is fair considering the apartment's condition and recent renovation. I'm willing to move forward with the lease terms you provided.
","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 2834.0]","['inquire', 'inform', 'inquire', 'inform', 'inform', 'inform', 'accept']","
      =================================================================================================
      Negotiation for: <Beautiful 1 Bedroom Home with Balcony Available Mid June!>
      =================================================================================================
      	Buyer: Could you confirm the condition of the apartment? Is it newly renovated or is it an older model?
	Seller: The apartment is a newly renovated unit, with modern appliances and a beautiful new kitchen, as highlighted in our listing and the photos.
	Buyer: That sounds great, it makes sense that the price reflects its condition. Can you confirm if the renovated units have been on the market for a while, or is this one of the newest ones available?
	Seller: Actually, this is one of the newest units available, it's been on the market for only a few weeks since we just finished the renovation. We're expecting it to be ready for move-in by mid-June, so we're hoping to fill it up quickly.
	Buyer: I appreciate the information about the apartment's condition and its recent renovation. It's good to know that it's one of the newest units available, which should justify the price. I'll take that into consideration as we move forward with the negotiation.
	Seller: And just to reiterate, the lease terms are 12 months, with a security deposit of $700, and our rent is $2834.
	Buyer: I think $2834 is fair considering the apartment's condition and recent renovation. I'm willing to move forward with the lease terms you provided.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 2834.0
      =================================================================================================
      ",-1.0,0.0,0.0,7,-0.1428571428571428,0.0,0.2857142857142857,
