,scenario_id,title,description,category,listing_price,buyer_target,seller_target,outcome,accepted_price,transcript,prices,actions,transcript_display,bias,aggressiveness,fairness,dialogue_length,bias_cond_dialogue_length,rel_efficiency,probing_ratio,concession_rate
0,09aea678-c5cd-4967-8a2f-b650f3520c55,Verizon Car Charger with Dual Output Micro USB and LED Light,Charge two devices simultaneously on the go. This vehicle charger with an additional USB port delivers enough power to charge two devices at once. The push-button activated LED connector light means no more fumbling in the dark trying to connect your device. Auto Detect IC Technology automatically detects the device type and its specific charging needs for improved compatibility. And the built-in indicator light illuminates red to let you know the charger is receiving power and the power socket is working properly.,phone,10.0,7.0,10.0,Accepted,9.0,"	Buyer: Hi, I'm interested in purchasing the Verizon Car Charger with Dual Output Micro USB and LED Light. Can you tell me more about it?
	Seller: The Verizon Car Charger with Dual Output Micro USB and LED Light is a high-quality charger that can charge two devices simultaneously on the go. It features an auto detect IC technology and a push-button activated LED connector light, making it super convenient to use.
	Buyer: That sounds like a very convenient and useful product. Can you tell me more about the price?
	Seller: The price of the Verizon Car Charger with Dual Output Micro USB and LED Light is $10, which I believe is quite competitive considering its features and quality.
	Buyer: That sounds like a very convenient and useful product. I think a price of $8 would be more reasonable considering its features and quality.
	Seller: I understand where you're coming from, but $8 is still a bit lower than I'm comfortable with. I can see that you're a savvy buyer, so I'm willing to meet you halfway between $10 and $8. How about we do $9?
	Buyer: I'm willing to meet you in the middle, but I was thinking more along the lines of $9.
	Seller: I think we're very close, so how about we stick with $9 and finalize the deal?
	Buyer: Eh, fine. $9.
","[-1.0, -1.0, -1.0, -1.0, 8.0, 8.0, 9.0, 9.0, 9.0]","['intro', 'inform', 'inform', 'inform', 'counter-price', 'counter-price', 'offer', 'offer', 'accept']","
      =================================================================================================
      Negotiation for: <Verizon Car Charger with Dual Output Micro USB and LED Light>
      =================================================================================================
      	Buyer: Hi, I'm interested in purchasing the Verizon Car Charger with Dual Output Micro USB and LED Light. Can you tell me more about it?
	Seller: The Verizon Car Charger with Dual Output Micro USB and LED Light is a high-quality charger that can charge two devices simultaneously on the go. It features an auto detect IC technology and a push-button activated LED connector light, making it super convenient to use.
	Buyer: That sounds like a very convenient and useful product. Can you tell me more about the price?
	Seller: The price of the Verizon Car Charger with Dual Output Micro USB and LED Light is $10, which I believe is quite competitive considering its features and quality.
	Buyer: That sounds like a very convenient and useful product. I think a price of $8 would be more reasonable considering its features and quality.
	Seller: I understand where you're coming from, but $8 is still a bit lower than I'm comfortable with. I can see that you're a savvy buyer, so I'm willing to meet you halfway between $10 and $8. How about we do $9?
	Buyer: I'm willing to meet you in the middle, but I was thinking more along the lines of $9.
	Seller: I think we're very close, so how about we stick with $9 and finalize the deal?
	Buyer: Eh, fine. $9.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 9.0
      =================================================================================================
      ",-0.33333333333333337,0.1,0.6666666666666667,9,-0.03703703703703704,0.07407407407407408,0.0,0.2
1,e5cd53dc-424c-4197-8eb8-ed8861b19e0d,Long board custom bilt from the board up,Hey there cl I have a long board for sale pretty much brand knew rode all together 4 or 5 times . The brand on the deck is a gravity skateboard. The brand of trucks are sidewinder 2sGuwuing.mini monster hawgs 70mm 78a Wheels with Swiss bones bearings brand new. Please no low ballers thank you and have a great day .,bike,200.0,120.0,200.0,Accepted,165.0,"	Buyer: Hi, I'm interested in purchasing the long board custom built from the board up. Can you tell me a bit more about its condition and any flaws?
	Seller: It's in great condition, actually - I've only had it for 4 or 5 times, and it's been well-maintained. As for flaws, I'd say the only thing is that the deck has a few minor scratches, but that's about it. It's still a brand new board overall, though, and the trucks and wheels are all in excellent shape.
	Buyer: That's great to hear, the condition sounds perfect. Considering it's a brand new board, I was thinking more along the lines of $100. Would you be willing to meet me at that price?
	Seller: I think we can meet somewhere in between. I was thinking more along the lines of $180, but I'm willing to compromise a bit from there.
	Buyer: I think we can meet somewhere in between, actually. How about $150?
	Seller: I can do $160, but that's as low as I'm willing to go.
	Buyer: I'm still a bit short of what I was hoping for, but I think $160 is a reasonable compromise. Would you be willing to meet me at $155?
	Seller: I think we can meet you at $165.
	Buyer: I think we're getting close, how about $165?
	Seller: Eh, fine, I guess $165 is a reasonable price.
","[-1.0, -1.0, 100.0, 180.0, 150.0, 160.0, 160.0, 165.0, 165.0, 165.0]","['inform', 'inform', 'offer', 'counter-price', 'offer', 'counter-price', 'counter-price', 'offer', 'offer', 'accept']","
      =================================================================================================
      Negotiation for: <Long board custom bilt from the board up>
      =================================================================================================
      	Buyer: Hi, I'm interested in purchasing the long board custom built from the board up. Can you tell me a bit more about its condition and any flaws?
	Seller: It's in great condition, actually - I've only had it for 4 or 5 times, and it's been well-maintained. As for flaws, I'd say the only thing is that the deck has a few minor scratches, but that's about it. It's still a brand new board overall, though, and the trucks and wheels are all in excellent shape.
	Buyer: That's great to hear, the condition sounds perfect. Considering it's a brand new board, I was thinking more along the lines of $100. Would you be willing to meet me at that price?
	Seller: I think we can meet somewhere in between. I was thinking more along the lines of $180, but I'm willing to compromise a bit from there.
	Buyer: I think we can meet somewhere in between, actually. How about $150?
	Seller: I can do $160, but that's as low as I'm willing to go.
	Buyer: I'm still a bit short of what I was hoping for, but I think $160 is a reasonable compromise. Would you be willing to meet me at $155?
	Seller: I think we can meet you at $165.
	Buyer: I think we're getting close, how about $165?
	Seller: Eh, fine, I guess $165 is a reasonable price.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 165.0
      =================================================================================================
      ",-0.125,0.175,0.875,10,-0.0125,0.0875,0.0,8.125
2,02cfdc52-9530-4ac7-97fa-e4055cd0b6d0,Sectional Couch,I am remodeling my space and selling a beautiful custom modern terra cotta color sectional couch. It is in like-new condition and can be taken apart in two pieces while transporting. Absolutely no wear or tear in a non-smoking home. I am located in the Sunset district of SF. Please email if you are interested in seeing it. Thank you!,furniture,585.0,444.0,585.0,Accepted,475.0,"	Buyer: Hi, I'm interested in purchasing the sectional couch you've listed. It sounds like it's in great condition and I'd love to learn more about it.
	Seller: Absolutely, it's a fantastic piece, made with high-quality materials and designed with a modern aesthetic. The sectionals are fully removable for easy transportation. I'd be happy to send you more photos and details if you're interested.
	Buyer: That sounds wonderful, I appreciate your attention to detail and I'd love to see more photos. Could you tell me a bit more about the process for taking it apart and how easy it is to reassemble when needed?
	Seller: The sectionals are designed to be taken apart in two pieces, which makes them easy to transport either on a truck, in a car or even with moving assistance. The assembly process is relatively easy, just plug and play, the same way they were originally built.
	Buyer: That sounds great, I'd really love to take it home today. Would you be willing to consider selling it to me for $395?
	Seller: Hi, I really appreciate the attention to detail and the effort you've put into showcasing this beautiful sectional couch. Based on what I've seen, I'm willing to make you an offer of $550, which I think is a fair price considering its condition and the benefits of being able to take it apart for transportation.
	Buyer: I think the lowest I would want to go is $500.
	Seller: I'm willing to meet you in the middle at $475, considering the benefits of being able to take it apart for transportation and its like-new condition.
	Buyer: I appreciate your willingness to meet in the middle, but I was thinking more along the lines of $475.
	Seller: Eh, fine. $475.
","[-1.0, -1.0, -1.0, -1.0, 395.0, 550.0, 500.0, 475.0, 475.0, 475.0]","['intro', 'inform', 'inform', 'inform', 'offer', 'offer', 'offer', 'offer', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <Sectional Couch>
      =================================================================================================
      	Buyer: Hi, I'm interested in purchasing the sectional couch you've listed. It sounds like it's in great condition and I'd love to learn more about it.
	Seller: Absolutely, it's a fantastic piece, made with high-quality materials and designed with a modern aesthetic. The sectionals are fully removable for easy transportation. I'd be happy to send you more photos and details if you're interested.
	Buyer: That sounds wonderful, I appreciate your attention to detail and I'd love to see more photos. Could you tell me a bit more about the process for taking it apart and how easy it is to reassemble when needed?
	Seller: The sectionals are designed to be taken apart in two pieces, which makes them easy to transport either on a truck, in a car or even with moving assistance. The assembly process is relatively easy, just plug and play, the same way they were originally built.
	Buyer: That sounds great, I'd really love to take it home today. Would you be willing to consider selling it to me for $395?
	Seller: Hi, I really appreciate the attention to detail and the effort you've put into showcasing this beautiful sectional couch. Based on what I've seen, I'm willing to make you an offer of $550, which I think is a fair price considering its condition and the benefits of being able to take it apart for transportation.
	Buyer: I think the lowest I would want to go is $500.
	Seller: I'm willing to meet you in the middle at $475, considering the benefits of being able to take it apart for transportation and its like-new condition.
	Buyer: I appreciate your willingness to meet in the middle, but I was thinking more along the lines of $475.
	Seller: Eh, fine. $475.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 475.0
      =================================================================================================
      ",0.5602836879432624,0.18803418803418803,0.43971631205673756,10,0.056028368794326246,0.04397163120567375,0.0,13.333333333333334
3,8ba14ae4-1de2-4551-9959-d95d54141be5,2006 Toyota 4Runner 4WD - Only 106k Miles - Clean Title,"Selling my 2006 Toyota 4 Runner with only 106k original miles. The truck is in great condition with no mechanical flaws whatsoever and a clean accident history. Got new tires about 3,000 miles ago. Always has the oil changed on time (due in about 1k). Just got a thorough cleaning inside and a wash and wax outside (still wet in the photos). This truck has never been offroad, but the 4WD is working perfectly from the few times we've been up to Tahoe in it. However, it's a 10+ year old truck that's been driven, not babied and garaged all the time. It's got some scratches, paint is not perfect, but zero body damage.",car,14500.0,8700.0,14500.0,Rejected,N/A,"	Buyer: Hi, I'm interested in the 2006 Toyota 4Runner. Can you tell me a bit more about it?
	Seller: The 2006 Toyota 4Runner is in great condition, with only 106k miles on it. It's a 4WD with a clean title and a thorough cleaning inside and out. I've had it regularly maintained, including new tires about 3,000 miles ago. It's never been off-road, but the 4WD has worked perfectly for the few times we've taken it up to Tahoe.
	Buyer: That sounds like a great vehicle. Can you tell me more about the price, is it negotiable?
	Seller: I'm interested, and I think it's a great deal. I was thinking more along the lines of $13,000. Has the seller considered lowering the price any further?
	Buyer: I think the price is a bit high for a 10-year-old truck, even with low mileage. Would you be open to considering something closer to $8,000?
	Seller: I can do $11,000, which is still considering the low mileage and the care it's received over the years.
	Buyer: I can do $9,500.
	Seller: I'm willing to go up to $12,500, considering the low mileage and the maintenance it's received.
	Buyer: I can do $9,200.
	Seller: I really like the 2006 Toyota 4Runner, and I think it's a great deal. I was thinking more along the lines of $14,000.
	Buyer: I could do $9,200.
	Seller: I think we can meet in the middle on the price. How about $11,500?
	Buyer: I think I can do $9,100.
	Seller: I really like the 2006 Toyota 4Runner, and I think it's a great deal. I was thinking more along the lines of $13,500.
	Buyer: I'll do $9,100.
","[-1.0, -1.0, -1.0, 13000.0, -1.0, 11000.0, 9500.0, 12500.0, 9200.0, 14000.0, 9200.0, 11500.0, 9100.0, 13500.0, 9100.0]","['intro', 'inform', 'inform', 'offer', 'initiate-negotiation', 'offer', 'offer', 'offer', 'offer', 'init-price', 'offer', 'offer', 'offer', 'offer', 'offer']","
      =================================================================================================
      Negotiation for: <2006 Toyota 4Runner 4WD - Only 106k Miles - Clean Title>
      =================================================================================================
      	Buyer: Hi, I'm interested in the 2006 Toyota 4Runner. Can you tell me a bit more about it?
	Seller: The 2006 Toyota 4Runner is in great condition, with only 106k miles on it. It's a 4WD with a clean title and a thorough cleaning inside and out. I've had it regularly maintained, including new tires about 3,000 miles ago. It's never been off-road, but the 4WD has worked perfectly for the few times we've taken it up to Tahoe.
	Buyer: That sounds like a great vehicle. Can you tell me more about the price, is it negotiable?
	Seller: I'm interested, and I think it's a great deal. I was thinking more along the lines of $13,000. Has the seller considered lowering the price any further?
	Buyer: I think the price is a bit high for a 10-year-old truck, even with low mileage. Would you be open to considering something closer to $8,000?
	Seller: I can do $11,000, which is still considering the low mileage and the care it's received over the years.
	Buyer: I can do $9,500.
	Seller: I'm willing to go up to $12,500, considering the low mileage and the maintenance it's received.
	Buyer: I can do $9,200.
	Seller: I really like the 2006 Toyota 4Runner, and I think it's a great deal. I was thinking more along the lines of $14,000.
	Buyer: I could do $9,200.
	Seller: I think we can meet in the middle on the price. How about $11,500?
	Buyer: I think I can do $9,100.
	Seller: I really like the 2006 Toyota 4Runner, and I think it's a great deal. I was thinking more along the lines of $13,500.
	Buyer: I'll do $9,100.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Rejected
      Agreed Price: N/A
      =================================================================================================
      ",,,,15,,,0.0,-354.54545454545456
4,cbd117d3-ebb8-4b5d-9817-905e351a2368,Wooden FULL SIZED Futon w/ 2 Slip Covers $125 obo,Just bought on craigslist a few months ago. was exactly what I was looking for but ended up being a tight fit for the space. Classic design. comes with all white slip cover and dove grey slip cover.,furniture,125.0,95.0,125.0,Accepted,125.0,"	Buyer: Hi, I'm interested in the Wooden FULL SIZED Futon w/ 2 Slip Covers. Can you tell me a bit more about it?
	Seller: The Wooden FULL SIZED Futon w/ 2 Slip Covers is a great piece of furniture, classic design, comes with all white slip cover and dove grey slip cover, just bought on craigslist a few months ago, was exactly what I was looking for but ended up being a tight fit for the space.
	Buyer: That sounds like a great piece of furniture, I'm impressed it fits my space perfectly. What led you to sell it so quickly, was it something wrong with it or did you just need something else?
	Seller: No, it's nothing wrong with the futon, I just got a new bed and didn't need this one anymore.
	Buyer: Thank you for telling me about that, I think I'd like to see it in person if it's available. Would that be possible?
	Seller: Yeah, it's available. I can drop it off at your location at your convenience.
","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","['intro', 'inform', 'inform', 'inform', 'inform', 'accept']","
      =================================================================================================
      Negotiation for: <Wooden FULL SIZED Futon w/ 2 Slip Covers $125 obo>
      =================================================================================================
      	Buyer: Hi, I'm interested in the Wooden FULL SIZED Futon w/ 2 Slip Covers. Can you tell me a bit more about it?
	Seller: The Wooden FULL SIZED Futon w/ 2 Slip Covers is a great piece of furniture, classic design, comes with all white slip cover and dove grey slip cover, just bought on craigslist a few months ago, was exactly what I was looking for but ended up being a tight fit for the space.
	Buyer: That sounds like a great piece of furniture, I'm impressed it fits my space perfectly. What led you to sell it so quickly, was it something wrong with it or did you just need something else?
	Seller: No, it's nothing wrong with the futon, I just got a new bed and didn't need this one anymore.
	Buyer: Thank you for telling me about that, I think I'd like to see it in person if it's available. Would that be possible?
	Seller: Yeah, it's available. I can drop it off at your location at your convenience.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 125.0
      =================================================================================================
      ",-1.0,0.0,0.0,6,-0.16666666666666666,0.0,0.0,
5,15a0be73-0d95-4adb-9231-b3e0e0a687b3,Brand NEW SanDisk ULTRA MicroSDXC 200GB,"I have a brand new unopened microSD card. Great for Android users, Nintendo Switch, 3DS and GoPro cameras, and beyond.",electronics,75.0,69.0,75.0,Accepted,75.0,"	Buyer: Hi there, I'm interested in purchasing the Brand NEW SanDisk ULTRA MicroSDXC 200GB. Can you tell me more about it?
	Seller: Absolutely, this is a brand new, unopened microSD card with a capacity of 200GB. It's perfect for expanding storage on devices like Android smartphones, Nintendo Switch consoles, 3DS handhelds, and GoPro cameras, among others.
	Buyer: Sounds great, I've been looking for a high-capacity microSD card for my Android phone. Can you tell me more about its original price and condition?
	Seller: As for its original price, I had listed it for $75.00. As for its condition, I can assure you it's brand new, unopened, and still in its original packaging.
	Buyer: Sounds like a great deal, I see the original price was $75.00 and you're asking for $75.00 as well. Would you be willing to meet me halfway at $68.00?
","[-1.0, -1.0, -1.0, -1.0, 75.0]","['intro', 'inform', 'inform', 'inform', 'accept']","
      =================================================================================================
      Negotiation for: <Brand NEW SanDisk ULTRA MicroSDXC 200GB>
      =================================================================================================
      	Buyer: Hi there, I'm interested in purchasing the Brand NEW SanDisk ULTRA MicroSDXC 200GB. Can you tell me more about it?
	Seller: Absolutely, this is a brand new, unopened microSD card with a capacity of 200GB. It's perfect for expanding storage on devices like Android smartphones, Nintendo Switch consoles, 3DS handhelds, and GoPro cameras, among others.
	Buyer: Sounds great, I've been looking for a high-capacity microSD card for my Android phone. Can you tell me more about its original price and condition?
	Seller: As for its original price, I had listed it for $75.00. As for its condition, I can assure you it's brand new, unopened, and still in its original packaging.
	Buyer: Sounds like a great deal, I see the original price was $75.00 and you're asking for $75.00 as well. Would you be willing to meet me halfway at $68.00?
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 75.0
      =================================================================================================
      ",-1.0,0.0,0.0,5,-0.2,0.0,0.0,0.0
6,69a2d2b0-e339-45bc-8e00-9ff69db0d124,Bose Soundlink 3 brand new,"Brand new never use, i got it has a gift but i am using sonos system.",electronics,220.0,132.0,220.0,Accepted,220.0,"	Buyer: Hi, I'm interested in the Bose Soundlink 3. Can you tell me more about it?
	Seller: It's a brand new, never-used Bose Soundlink 3 wireless speaker. Comes with its original box and accessories.
	Buyer: That sounds great, I'd love to know more about it. What's the condition of the speaker itself, aside from being brand new?
	Seller: It's also a gift, but I'm using a Sonos system, so I haven't actually used it to test its full range of features.
	Buyer: That's okay, it's great it still comes with the box and accessories. Can you tell me what you were originally planning to do with the speaker, or what features you were hoping to use it for?
	Seller: It's actually a Bose Soundlink 3 that I got as a gift, but I'm actually using a Sonos system at home, so I haven't had the chance to test its full features yet.
	Buyer: It sounds like you're getting a great deal on a brand new Bose Soundlink 3. The original price was $220, but you're looking to sell it for $132. How does the compromise of meeting you in the middle at $182 sound?
","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 220.0]","['intro', 'inform', 'inform', 'inform', 'inquire', 'inform', 'accept']","
      =================================================================================================
      Negotiation for: <Bose Soundlink 3 brand new>
      =================================================================================================
      	Buyer: Hi, I'm interested in the Bose Soundlink 3. Can you tell me more about it?
	Seller: It's a brand new, never-used Bose Soundlink 3 wireless speaker. Comes with its original box and accessories.
	Buyer: That sounds great, I'd love to know more about it. What's the condition of the speaker itself, aside from being brand new?
	Seller: It's also a gift, but I'm using a Sonos system, so I haven't actually used it to test its full range of features.
	Buyer: That's okay, it's great it still comes with the box and accessories. Can you tell me what you were originally planning to do with the speaker, or what features you were hoping to use it for?
	Seller: It's actually a Bose Soundlink 3 that I got as a gift, but I'm actually using a Sonos system at home, so I haven't had the chance to test its full features yet.
	Buyer: It sounds like you're getting a great deal on a brand new Bose Soundlink 3. The original price was $220, but you're looking to sell it for $132. How does the compromise of meeting you in the middle at $182 sound?
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 220.0
      =================================================================================================
      ",-1.0,0.0,0.0,7,-0.14285714285714285,0.0,0.14285714285714285,0.0
7,ff3d27d6-5a0d-4908-9df4-ecf8b2b279aa,Apple iPhone 5S 16gb Space Gray,"Apple iPhone 5S 16gb Space Gray,Like New Condition (no scratches anywhere),Will be reset to factory specs before sale",phone,160.0,121.0,160.0,Accepted,119.0,"	Buyer: Hi, thank you for offering the Apple iPhone 5S 16gb Space Gray. I'm interested in purchasing it, but I was wondering if we could discuss the price a bit further.
	Seller: I can definitely work with you on the price, considering it's a like new condition device that's been reset to factory specs. Would you be open to meeting in the middle at $130?
	Buyer: That's a good starting point, but I was thinking more along the lines of $110, considering its condition and the current market value.
	Seller: That's a bit lower than I was thinking, but I can see where you're coming from. I can do $125, and that's as low as I can go.
	Buyer: I can do $120, and that's as low as I can go considering I'm already doing you a favor by selling it to you like new.
	Seller: Can I meet you in the middle, or is $120 your final offer?
	Buyer: I can do $119, and that's my final offer considering the current market value and its condition.
	Seller: I can do $128, and that's my final offer considering it's a like new device with factory specs.
	Buyer: Eh, fine. You can sell it to me for $119.
","[-1.0, 130.0, 110.0, 125.0, 120.0, 120.0, 119.0, 128.0, 119.0]","['intro', 'offer', 'offer', 'offer', 'offer', 'offer', 'offer', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <Apple iPhone 5S 16gb Space Gray>
      =================================================================================================
      	Buyer: Hi, thank you for offering the Apple iPhone 5S 16gb Space Gray. I'm interested in purchasing it, but I was wondering if we could discuss the price a bit further.
	Seller: I can definitely work with you on the price, considering it's a like new condition device that's been reset to factory specs. Would you be open to meeting in the middle at $130?
	Buyer: That's a good starting point, but I was thinking more along the lines of $110, considering its condition and the current market value.
	Seller: That's a bit lower than I was thinking, but I can see where you're coming from. I can do $125, and that's as low as I can go.
	Buyer: I can do $120, and that's as low as I can go considering I'm already doing you a favor by selling it to you like new.
	Seller: Can I meet you in the middle, or is $120 your final offer?
	Buyer: I can do $119, and that's my final offer considering the current market value and its condition.
	Seller: I can do $128, and that's my final offer considering it's a like new device with factory specs.
	Buyer: Eh, fine. You can sell it to me for $119.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 119.0
      =================================================================================================
      ",1.1025641025641026,0.25625,-0.10256410256410264,9,0.12250712250712252,-0.011396011396011405,0.0,-1.375
8,8d7a36d0-3926-4ef7-be9d-b1dbee2b2d15,Steel Frame Colnago,Rare and classic 62cm Steel Frame Colnago!! It's made and designed for the tall/ large man. Campanella components. Saddle is on my Cannondale. It was turned up about 25 miles of riding ago.,bike,600.0,456.0,600.0,Accepted,475.0,"	Buyer: I'm very interested in the Steel Frame Colnago, and I've researched its value. The market price for a bike like this is around $400-$500, but I'm willing to pay more for a rare and classic model like this one.
	Seller: That's a fair point, I think the market value is a bit lower, considering its condition and the demand for a Colnago like this. Would you be willing to meet me in the middle at $550?
	Buyer: I'm willing to go up to $480, but I'm not sure if I'd be able to sell it for that price. Would you be willing to consider $470?
	Seller: I see you're feeling optimistic about the price - how about we meet you halfway at $510, and I'll throw in some extras for you?
	Buyer: I understand where you're coming from, and I appreciate the extras, but I'm still a bit far from my target price. Would you be willing to meet me at $465?
	Seller: I can do $520, and I'll make sure it's thoroughly cleaned and prepared for you before the sale.
	Buyer: I'd be willing to meet you at $455.
	Seller: I can do $500, and I'll make sure it's thoroughly cleaned and prepared for you before the sale.
	Buyer: I'd be willing to meet you at $455.
	Seller: Okay, I think we've both shown a willingness to compromise. How about we settle on $475?
	Buyer: That sounds reasonable, I'll take it for $475.
","[-1.0, 550.0, 480.0, 510.0, 465.0, 520.0, 455.0, 500.0, 455.0, 475.0, 475.0]","['inform', 'offer', 'offer', 'offer', 'offer', 'offer', 'offer', 'offer', 'offer', 'offer', 'accept']","
      =================================================================================================
      Negotiation for: <Steel Frame Colnago>
      =================================================================================================
      	Buyer: I'm very interested in the Steel Frame Colnago, and I've researched its value. The market price for a bike like this is around $400-$500, but I'm willing to pay more for a rare and classic model like this one.
	Seller: That's a fair point, I think the market value is a bit lower, considering its condition and the demand for a Colnago like this. Would you be willing to meet me in the middle at $550?
	Buyer: I'm willing to go up to $480, but I'm not sure if I'd be able to sell it for that price. Would you be willing to consider $470?
	Seller: I see you're feeling optimistic about the price - how about we meet you halfway at $510, and I'll throw in some extras for you?
	Buyer: I understand where you're coming from, and I appreciate the extras, but I'm still a bit far from my target price. Would you be willing to meet me at $465?
	Seller: I can do $520, and I'll make sure it's thoroughly cleaned and prepared for you before the sale.
	Buyer: I'd be willing to meet you at $455.
	Seller: I can do $500, and I'll make sure it's thoroughly cleaned and prepared for you before the sale.
	Buyer: I'd be willing to meet you at $455.
	Seller: Okay, I think we've both shown a willingness to compromise. How about we settle on $475?
	Buyer: That sounds reasonable, I'll take it for $475.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 475.0
      =================================================================================================
      ",0.7361111111111112,0.20833333333333334,0.26388888888888884,11,0.06691919191919192,0.023989898989898985,0.0,-7.5
9,28281abc-4e98-4748-bab4-1e095d8d68bf,Beautiful 1 Bedroom Home with Balcony Available Mid June!,"Essex Property Trust,EMME Apartment Homes,6350 Christie Ave, Emeryville, CA 94608,We will have a 1 bedroom 1 bath 643 sq ft apartment #130 available on June 10th! Your beautiful new kitchen will have Cesar stone countertops, dark cherry wood on the cabinets and stainless steel appliances!,All of emme apartments come with a full size front load washer & dryer! Emme offers amenities such as our 24 hour gym, courtyard, clubhouse and our beautiful roof top deck, a must see with a great view of San Francisco! Living at emme makes life a bit easier with having everything you need right around the corner, from grocery stores to retail! Not to mention, transportation!,Emeryville provides us a free shuttle that picks you up right in front of the community and takes you straight to bart!,Schedule your appointment today!!,Stop by our 2 bedroom home OPEN HOUSE this Saturday, May 20th from 10:00 AM - 12:00 PM!",housing,2834.0,1700.0,2834.0,Accepted,100.0,"	Buyer: Hello, I'm interested in the beautiful 1 bedroom home with balcony. Can we discuss the price?
	Seller: Hi there, glad you're interested in the property. We've actually already listed it at a competitive price of nine hundred twenty-three dollars a month.
	Buyer: That sounds reasonable, but I was thinking more along the lines of nine hundred dollars a month.
	Seller: That's a bit lower than we were thinking, but I can definitely see why you'd want to negotiate. I can offer you nine hundred eight dollars a month, and that's as low as I can go.
	Buyer: I understand, I can do nine hundred seven dollars a month, and that's my best offer.
	Seller: I can do nine hundred ten dollars a month, but that's as low as I can go considering we're already turning down a good $100 from the original price.
	Buyer: I can do nine hundred fifty dollars a month, which is the best I can do.
	Seller: Ah, I think we've got a good deal then! Nine hundred fifty dollars a month sounds fair to me.
","[-1.0, -1.0, -1.0, -1.0, -1.0, 100.0, -1.0, -1.0]","['intro', 'intro', 'inquire', 'counter-price', 'offer', 'offer', 'offer', 'accept']","
      =================================================================================================
      Negotiation for: <Beautiful 1 Bedroom Home with Balcony Available Mid June!>
      =================================================================================================
      	Buyer: Hello, I'm interested in the beautiful 1 bedroom home with balcony. Can we discuss the price?
	Seller: Hi there, glad you're interested in the property. We've actually already listed it at a competitive price of nine hundred twenty-three dollars a month.
	Buyer: That sounds reasonable, but I was thinking more along the lines of nine hundred dollars a month.
	Seller: That's a bit lower than we were thinking, but I can definitely see why you'd want to negotiate. I can offer you nine hundred eight dollars a month, and that's as low as I can go.
	Buyer: I understand, I can do nine hundred seven dollars a month, and that's my best offer.
	Seller: I can do nine hundred ten dollars a month, but that's as low as I can go considering we're already turning down a good $100 from the original price.
	Buyer: I can do nine hundred fifty dollars a month, which is the best I can do.
	Seller: Ah, I think we've got a good deal then! Nine hundred fifty dollars a month sounds fair to me.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 100.0
      =================================================================================================
      ",3.821869488536155,0.9647141848976711,-2.821869488536155,8,0.4777336860670194,-0.3527336860670194,0.125,0.0
