Unnamed: 0,scenario_id,title,description,category,listing_price,buyer_target,seller_target,outcome,accepted_price,transcript,prices,actions,transcript_display,bias,aggressiveness,fairness,dialogue_length,bias_cond_dialogue_length,rel_efficiency,probing_ratio,concession_rate
0,09aea678-c5cd-4967-8a2f-b650f3520c55,Verizon Car Charger with Dual Output Micro USB and LED Light,Charge two devices simultaneously on the go. This vehicle charger with an additional USB port delivers enough power to charge two devices at once. The push-button activated LED connector light means no more fumbling in the dark trying to connect your device. Auto Detect IC Technology automatically detects the device type and its specific charging needs for improved compatibility. And the built-in indicator light illuminates red to let you know the charger is receiving power and the power socket is working properly.,phone,10.0,7.0,10.0,Accepted,8.0,"	Buyer: I’m interested in the Verizon Car Charger, would you consider 5?
	Seller: I can't do $5, but how about $9 instead?
	Buyer: Could you do 6 instead?
	Seller: I can't do $6, but how about $8 instead?
	Buyer: Could you do 7 instead?
	Seller: I can't do $7, but how about $8 instead, it's a good price considering the charger's quality and features.
	Buyer: I think $8 is a reasonable price considering the quality and features of the charger. Let's proceed with it.
","[-1.0, 5.0, -1.0, 6.0, -1.0, 7.0, 8.0]","['init-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <Verizon Car Charger with Dual Output Micro USB and LED Light>
      =================================================================================================
      	Buyer: I’m interested in the Verizon Car Charger, would you consider 5?
	Seller: I can't do $5, but how about $9 instead?
	Buyer: Could you do 6 instead?
	Seller: I can't do $6, but how about $8 instead?
	Buyer: Could you do 7 instead?
	Seller: I can't do $7, but how about $8 instead, it's a good price considering the charger's quality and features.
	Buyer: I think $8 is a reasonable price considering the quality and features of the charger. Let's proceed with it.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 8.0
      =================================================================================================
      ",0.3333333333333332,0.2,0.6666666666666667,7,0.0476190476190476,0.0952380952380952,0.0,0.75
1,e5cd53dc-424c-4197-8eb8-ed8861b19e0d,Long board custom bilt from the board up,Hey there cl I have a long board for sale pretty much brand knew rode all together 4 or 5 times . The brand on the deck is a gravity skateboard. The brand of trucks are sidewinder 2sGuwuing.mini monster hawgs 70mm 78a Wheels with Swiss bones bearings brand new. Please no low ballers thank you and have a great day .,bike,200.0,120.0,200.0,Accepted,200.0,"	Buyer: I’m interested in the long board, would you consider 120?
	Seller: I can consider a slight discount, but 150 would be the lowest I can go.
	Buyer: How about 130?
	Seller: I can do 140, which is the best price I can offer considering the board's condition and components.
	Buyer: Could you do 135?
	Seller: I can meet you in the middle at 137.5, but that's as low as I'm willing to go.
	Buyer: 137.5 is a fair price, I'll take it.
","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","['init-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <Long board custom bilt from the board up>
      =================================================================================================
      	Buyer: I’m interested in the long board, would you consider 120?
	Seller: I can consider a slight discount, but 150 would be the lowest I can go.
	Buyer: How about 130?
	Seller: I can do 140, which is the best price I can offer considering the board's condition and components.
	Buyer: Could you do 135?
	Seller: I can meet you in the middle at 137.5, but that's as low as I'm willing to go.
	Buyer: 137.5 is a fair price, I'll take it.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 200.0
      =================================================================================================
      ",-1.0,0.0,0.0,7,-0.1428571428571428,0.0,0.0,
2,02cfdc52-9530-4ac7-97fa-e4055cd0b6d0,Sectional Couch,I am remodeling my space and selling a beautiful custom modern terra cotta color sectional couch. It is in like-new condition and can be taken apart in two pieces while transporting. Absolutely no wear or tear in a non-smoking home. I am located in the Sunset district of SF. Please email if you are interested in seeing it. Thank you!,furniture,585.0,444.0,585.0,Accepted,585.0,"	Buyer: I’m interested in the sectional couch, would you consider 444?
	Seller: I appreciate your interest, but 444 is a bit lower than I'm comfortable with. I could consider 560.
	Buyer: Would you be willing to meet me in the middle at 502?
	Seller: I can see we're close, but how about 580?
	Buyer: Could you do 520 instead?
	Seller: I can do 572, which is very close to my target price.
	Buyer: Could you do 550 instead?
	Seller: I can do 565, which is as low as I'm willing to go.
	Buyer: I think 565 is a fair price. Let's proceed with it.
","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","['init-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <Sectional Couch>
      =================================================================================================
      	Buyer: I’m interested in the sectional couch, would you consider 444?
	Seller: I appreciate your interest, but 444 is a bit lower than I'm comfortable with. I could consider 560.
	Buyer: Would you be willing to meet me in the middle at 502?
	Seller: I can see we're close, but how about 580?
	Buyer: Could you do 520 instead?
	Seller: I can do 572, which is very close to my target price.
	Buyer: Could you do 550 instead?
	Seller: I can do 565, which is as low as I'm willing to go.
	Buyer: I think 565 is a fair price. Let's proceed with it.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 585.0
      =================================================================================================
      ",-1.0,0.0,0.0,9,-0.1111111111111111,0.0,0.0,
3,8ba14ae4-1de2-4551-9959-d95d54141be5,2006 Toyota 4Runner 4WD - Only 106k Miles - Clean Title,"Selling my 2006 Toyota 4 Runner with only 106k original miles. The truck is in great condition with no mechanical flaws whatsoever and a clean accident history. Got new tires about 3,000 miles ago. Always has the oil changed on time (due in about 1k). Just got a thorough cleaning inside and a wash and wax outside (still wet in the photos). This truck has never been offroad, but the 4WD is working perfectly from the few times we've been up to Tahoe in it. However, it's a 10+ year old truck that's been driven, not babied and garaged all the time. It's got some scratches, paint is not perfect, but zero body damage.",car,14500.0,8700.0,14500.0,Accepted,14500.0,"	Buyer: I’m interested in the 2006 Toyota 4Runner, would you consider 8700?
	Seller: I appreciate your interest, but 8700 is a bit low for the condition and mileage of the vehicle. I could consider 13800.
	Buyer: Considering the vehicle's age and condition, could you meet me at 10500?
	Seller: I can see why you'd think that, but I was thinking more along the lines of 14200, considering the clean title, low mileage, and recent maintenance.
	Buyer: Would you be willing to meet me at 12000, given the balance between the vehicle's positives and its age?
	Seller: I can see you're trying to find a balance, but I was thinking more along the lines of 14000, considering the vehicle's excellent condition and the recent investments I've made in it.
	Buyer: Considering the back-and-forth, I'd like to propose 12500 as a final offer, taking into account the vehicle's condition, mileage, and our discussion.
	Seller: I think 12500 is a reasonable price considering the vehicle's condition and our discussion.
","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","['init-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <2006 Toyota 4Runner 4WD - Only 106k Miles - Clean Title>
      =================================================================================================
      	Buyer: I’m interested in the 2006 Toyota 4Runner, would you consider 8700?
	Seller: I appreciate your interest, but 8700 is a bit low for the condition and mileage of the vehicle. I could consider 13800.
	Buyer: Considering the vehicle's age and condition, could you meet me at 10500?
	Seller: I can see why you'd think that, but I was thinking more along the lines of 14200, considering the clean title, low mileage, and recent maintenance.
	Buyer: Would you be willing to meet me at 12000, given the balance between the vehicle's positives and its age?
	Seller: I can see you're trying to find a balance, but I was thinking more along the lines of 14000, considering the vehicle's excellent condition and the recent investments I've made in it.
	Buyer: Considering the back-and-forth, I'd like to propose 12500 as a final offer, taking into account the vehicle's condition, mileage, and our discussion.
	Seller: I think 12500 is a reasonable price considering the vehicle's condition and our discussion.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 14500.0
      =================================================================================================
      ",-1.0,0.0,0.0,8,-0.125,0.0,0.0,
4,cbd117d3-ebb8-4b5d-9817-905e351a2368,Wooden FULL SIZED Futon w/ 2 Slip Covers $125 obo,Just bought on craigslist a few months ago. was exactly what I was looking for but ended up being a tight fit for the space. Classic design. comes with all white slip cover and dove grey slip cover.,furniture,125.0,95.0,125.0,Accepted,125.0,"	Buyer: I’m interested in the Wooden FULL SIZED Futon. Would you consider 95?
	Seller: I can consider a discount, but 95 is a bit low. How about 115?
	Buyer: I appreciate your willingness to consider a discount. However, I was thinking more along the lines of 100.
	Seller: I can see you're interested, but I was thinking more around 110, considering the condition and the included slip covers.
	Buyer: Would you be willing to meet me in the middle at 105?
	Seller: I can do 108, which is closer to my target price, considering the value of the futon and the slip covers.
	Buyer: 108 is reasonable, I accept it.
","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","['init-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <Wooden FULL SIZED Futon w/ 2 Slip Covers $125 obo>
      =================================================================================================
      	Buyer: I’m interested in the Wooden FULL SIZED Futon. Would you consider 95?
	Seller: I can consider a discount, but 95 is a bit low. How about 115?
	Buyer: I appreciate your willingness to consider a discount. However, I was thinking more along the lines of 100.
	Seller: I can see you're interested, but I was thinking more around 110, considering the condition and the included slip covers.
	Buyer: Would you be willing to meet me in the middle at 105?
	Seller: I can do 108, which is closer to my target price, considering the value of the futon and the slip covers.
	Buyer: 108 is reasonable, I accept it.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 125.0
      =================================================================================================
      ",-1.0,0.0,0.0,7,-0.1428571428571428,0.0,0.0,
5,15a0be73-0d95-4adb-9231-b3e0e0a687b3,Brand NEW SanDisk ULTRA MicroSDXC 200GB,"I have a brand new unopened microSD card. Great for Android users, Nintendo Switch, 3DS and GoPro cameras, and beyond.",electronics,75.0,69.0,75.0,Accepted,75.0,"	Buyer: I’m interested in the microSD card. Would you consider 69.0?
	Seller: I can consider a slight discount, how about 73.0?
	Buyer: Could you do 70.0 instead?
	Seller: I can do 72.0, which is the lowest I'm comfortable with.
	Buyer: Would you be willing to meet me in the middle at 71.0?
	Seller: That sounds fair, I can sell it to you for 71.0.
","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","['init-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <Brand NEW SanDisk ULTRA MicroSDXC 200GB>
      =================================================================================================
      	Buyer: I’m interested in the microSD card. Would you consider 69.0?
	Seller: I can consider a slight discount, how about 73.0?
	Buyer: Could you do 70.0 instead?
	Seller: I can do 72.0, which is the lowest I'm comfortable with.
	Buyer: Would you be willing to meet me in the middle at 71.0?
	Seller: That sounds fair, I can sell it to you for 71.0.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 75.0
      =================================================================================================
      ",-1.0,0.0,0.0,6,-0.1666666666666666,0.0,0.0,
6,69a2d2b0-e339-45bc-8e00-9ff69db0d124,Bose Soundlink 3 brand new,"Brand new never use, i got it has a gift but i am using sonos system.",electronics,220.0,132.0,220.0,Accepted,185.0,"	Buyer: I’m interested in the Bose Soundlink 3, would you consider 150?
	Seller: I appreciate your interest, but I was thinking more along the lines of 200, considering it's brand new and never used.
	Buyer: Would you be willing to sell it for 170?
	Seller: I can consider 190, which is a more reasonable price given its brand new condition and the fact that it's never been used.
	Buyer: How about 180?
	Seller: I can do 185, but that's as low as I'm willing to go, considering the speaker's condition and original price.
	Buyer: I think $185 is a fair price, I'll take it.
","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 185.0]","['init-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <Bose Soundlink 3 brand new>
      =================================================================================================
      	Buyer: I’m interested in the Bose Soundlink 3, would you consider 150?
	Seller: I appreciate your interest, but I was thinking more along the lines of 200, considering it's brand new and never used.
	Buyer: Would you be willing to sell it for 170?
	Seller: I can consider 190, which is a more reasonable price given its brand new condition and the fact that it's never been used.
	Buyer: How about 180?
	Seller: I can do 185, but that's as low as I'm willing to go, considering the speaker's condition and original price.
	Buyer: I think $185 is a fair price, I'll take it.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 185.0
      =================================================================================================
      ",-0.2045454545454545,0.1590909090909091,0.7954545454545454,7,-0.0292207792207792,0.1136363636363636,0.0,
7,ff3d27d6-5a0d-4908-9df4-ecf8b2b279aa,Apple iPhone 5S 16gb Space Gray,"Apple iPhone 5S 16gb Space Gray,Like New Condition (no scratches anywhere),Will be reset to factory specs before sale",phone,160.0,121.0,160.0,Accepted,148.0,"	Buyer: I’m interested in the Apple iPhone 5S 16gb Space Gray, would you consider 121?
	Seller: I appreciate your interest, but I was thinking more along the lines of 160, considering the phone's like-new condition and the fact that it will be reset to factory specs.
	Buyer: Would you be willing to meet me in the middle at 140?
	Seller: I can consider going lower than 160, but 140 is still a bit lower than I'm comfortable with, how about 155?
	Buyer: Could you do 145 instead?
	Seller: I can do 150, which is the lowest I'm willing to go considering the phone's condition and the factory reset.
	Buyer: Would you be willing to sell it to me for 148?
	Seller: Alright, $148 is a reasonable price, I accept your offer.
","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 148.0]","['init-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <Apple iPhone 5S 16gb Space Gray>
      =================================================================================================
      	Buyer: I’m interested in the Apple iPhone 5S 16gb Space Gray, would you consider 121?
	Seller: I appreciate your interest, but I was thinking more along the lines of 160, considering the phone's like-new condition and the fact that it will be reset to factory specs.
	Buyer: Would you be willing to meet me in the middle at 140?
	Seller: I can consider going lower than 160, but 140 is still a bit lower than I'm comfortable with, how about 155?
	Buyer: Could you do 145 instead?
	Seller: I can do 150, which is the lowest I'm willing to go considering the phone's condition and the factory reset.
	Buyer: Would you be willing to sell it to me for 148?
	Seller: Alright, $148 is a reasonable price, I accept your offer.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 148.0
      =================================================================================================
      ",-0.3846153846153846,0.075,0.6153846153846154,8,-0.048076923076923,0.0769230769230769,0.0,
8,8d7a36d0-3926-4ef7-be9d-b1dbee2b2d15,Steel Frame Colnago,Rare and classic 62cm Steel Frame Colnago!! It's made and designed for the tall/ large man. Campanella components. Saddle is on my Cannondale. It was turned up about 25 miles of riding ago.,bike,600.0,456.0,600.0,Accepted,600.0,"	Buyer: I’m interested in the Steel Frame Colnago, would you consider 450?
	Seller: I appreciate your interest, but 450 is a bit lower than I'm comfortable with, how about 575?
	Buyer: I can see why you'd want to stay close to your listing price, but I was thinking more along the lines of 475.
	Seller: I understand your point, but I'd like to meet you halfway, how about 550?
	Buyer: I'm willing to go a bit higher, but 525 is the highest I'm comfortable with.
	Seller: I'm getting closer to your range, but I can do 537.5, which is a compromise between your offer and mine.
	Buyer: Would you be willing to consider 510?
	Seller: I can see you're willing to negotiate, but I can only go as low as 520.
	Buyer: How about 515?
	Seller: 515 works for me, I think we've reached a fair price.
","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","['init-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <Steel Frame Colnago>
      =================================================================================================
      	Buyer: I’m interested in the Steel Frame Colnago, would you consider 450?
	Seller: I appreciate your interest, but 450 is a bit lower than I'm comfortable with, how about 575?
	Buyer: I can see why you'd want to stay close to your listing price, but I was thinking more along the lines of 475.
	Seller: I understand your point, but I'd like to meet you halfway, how about 550?
	Buyer: I'm willing to go a bit higher, but 525 is the highest I'm comfortable with.
	Seller: I'm getting closer to your range, but I can do 537.5, which is a compromise between your offer and mine.
	Buyer: Would you be willing to consider 510?
	Seller: I can see you're willing to negotiate, but I can only go as low as 520.
	Buyer: How about 515?
	Seller: 515 works for me, I think we've reached a fair price.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 600.0
      =================================================================================================
      ",-1.0,0.0,0.0,10,-0.1,0.0,0.0,
9,28281abc-4e98-4748-bab4-1e095d8d68bf,Beautiful 1 Bedroom Home with Balcony Available Mid June!,"Essex Property Trust,EMME Apartment Homes,6350 Christie Ave, Emeryville, CA 94608,We will have a 1 bedroom 1 bath 643 sq ft apartment #130 available on June 10th! Your beautiful new kitchen will have Cesar stone countertops, dark cherry wood on the cabinets and stainless steel appliances!,All of emme apartments come with a full size front load washer & dryer! Emme offers amenities such as our 24 hour gym, courtyard, clubhouse and our beautiful roof top deck, a must see with a great view of San Francisco! Living at emme makes life a bit easier with having everything you need right around the corner, from grocery stores to retail! Not to mention, transportation!,Emeryville provides us a free shuttle that picks you up right in front of the community and takes you straight to bart!,Schedule your appointment today!!,Stop by our 2 bedroom home OPEN HOUSE this Saturday, May 20th from 10:00 AM - 12:00 PM!",housing,2834.0,1700.0,2834.0,Accepted,2834.0,"	Buyer: I’m interested in the 1 bedroom home, would you consider 1700?
	Seller: I appreciate your interest, but 1700 is a bit lower than I was expecting, how about 2834?
	Buyer: I understand that 2834 is the listing price, but I was thinking more along the lines of 2000, considering the current market conditions.
	Seller: I understand your concerns about the market, but I can maybe do 2600, which is the lowest I'm comfortable with.
	Buyer: Would you be willing to meet me at 2200, taking into account the amenities and location of the property?
	Seller: I can see you like the amenities and location, but 2200 is still a bit low, how about 2450?
	Buyer: I'm willing to go up to 2300, considering the amenities and location are nice, but the price needs to be more competitive.
	Seller: I can see we're close, but I'd like to discuss 2380 as a potential compromise.
	Buyer: Could you do 2320 instead?
	Seller: 2320 is a reasonable offer, I accept.
","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","['init-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <Beautiful 1 Bedroom Home with Balcony Available Mid June!>
      =================================================================================================
      	Buyer: I’m interested in the 1 bedroom home, would you consider 1700?
	Seller: I appreciate your interest, but 1700 is a bit lower than I was expecting, how about 2834?
	Buyer: I understand that 2834 is the listing price, but I was thinking more along the lines of 2000, considering the current market conditions.
	Seller: I understand your concerns about the market, but I can maybe do 2600, which is the lowest I'm comfortable with.
	Buyer: Would you be willing to meet me at 2200, taking into account the amenities and location of the property?
	Seller: I can see you like the amenities and location, but 2200 is still a bit low, how about 2450?
	Buyer: I'm willing to go up to 2300, considering the amenities and location are nice, but the price needs to be more competitive.
	Seller: I can see we're close, but I'd like to discuss 2380 as a potential compromise.
	Buyer: Could you do 2320 instead?
	Seller: 2320 is a reasonable offer, I accept.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 2834.0
      =================================================================================================
      ",-1.0,0.0,0.0,10,-0.1,0.0,0.0,
