Unnamed: 0,scenario_id,title,description,category,listing_price,buyer_target,seller_target,outcome,accepted_price,transcript,prices,actions,transcript_display,bias,aggressiveness,fairness,dialogue_length,bias_cond_dialogue_length,rel_efficiency,probing_ratio,concession_rate
0,09aea678-c5cd-4967-8a2f-b650f3520c55,Verizon Car Charger with Dual Output Micro USB and LED Light,Charge two devices simultaneously on the go. This vehicle charger with an additional USB port delivers enough power to charge two devices at once. The push-button activated LED connector light means no more fumbling in the dark trying to connect your device. Auto Detect IC Technology automatically detects the device type and its specific charging needs for improved compatibility. And the built-in indicator light illuminates red to let you know the charger is receiving power and the power socket is working properly.,phone,10.0,7.0,10.0,Accepted,8.0,"	Buyer: I'm interested in purchasing the Verizon Car Charger with Dual Output Micro USB and LED Light. Can we discuss the price?
	Seller: I can sell it for $10.
	Buyer: I'd be willing to pay $7.
	Seller: I can't do $7, but how about $9 instead?
	Buyer: I appreciate your offer, but I'm looking to pay $8.
	Seller: I can see you're a savvy buyer, but I can only go as low as $8.50.
	Buyer: Could you do $8 instead?
	Seller: Alright, $8 is a reasonable price. I accept your offer.
","[-1.0, 10.0, 7.0, 7.0, 8.0, 8.5, 8.0, 8.0]","['intro', 'init-price', 'init-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <Verizon Car Charger with Dual Output Micro USB and LED Light>
      =================================================================================================
      	Buyer: I'm interested in purchasing the Verizon Car Charger with Dual Output Micro USB and LED Light. Can we discuss the price?
	Seller: I can sell it for $10.
	Buyer: I'd be willing to pay $7.
	Seller: I can't do $7, but how about $9 instead?
	Buyer: I appreciate your offer, but I'm looking to pay $8.
	Seller: I can see you're a savvy buyer, but I can only go as low as $8.50.
	Buyer: Could you do $8 instead?
	Seller: Alright, $8 is a reasonable price. I accept your offer.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 8.0
      =================================================================================================
      ",0.3333333333333332,0.2,0.6666666666666667,8,0.0416666666666666,0.0833333333333333,0.0,0.7142857142857143
1,e5cd53dc-424c-4197-8eb8-ed8861b19e0d,Long board custom bilt from the board up,Hey there cl I have a long board for sale pretty much brand knew rode all together 4 or 5 times . The brand on the deck is a gravity skateboard. The brand of trucks are sidewinder 2sGuwuing.mini monster hawgs 70mm 78a Wheels with Swiss bones bearings brand new. Please no low ballers thank you and have a great day .,bike,200.0,120.0,200.0,Accepted,140.0,"	Buyer: I'm interested in the custom long board for sale. It seems like a great item.
	Seller: I can sell it for $200.
	Buyer: I'm interested, but I was thinking more along the lines of $120.
	Seller: I can consider a discount, but $150 is the lowest I can go.
	Buyer: Would you do $137?
	Seller: I can do $145, which is a more reasonable price considering the board's condition and components.
	Buyer: I'd do $140.
	Seller: Alright, $140 works for me.
","[-1.0, 200.0, 120.0, 150.0, 137.0, 145.0, 140.0, 140.0]","['intro', 'init-price', 'init-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <Long board custom bilt from the board up>
      =================================================================================================
      	Buyer: I'm interested in the custom long board for sale. It seems like a great item.
	Seller: I can sell it for $200.
	Buyer: I'm interested, but I was thinking more along the lines of $120.
	Seller: I can consider a discount, but $150 is the lowest I can go.
	Buyer: Would you do $137?
	Seller: I can do $145, which is a more reasonable price considering the board's condition and components.
	Buyer: I'd do $140.
	Seller: Alright, $140 works for me.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 140.0
      =================================================================================================
      ",0.5,0.3,0.5,8,0.0625,0.0625,0.0,19.428571428571427
2,02cfdc52-9530-4ac7-97fa-e4055cd0b6d0,Sectional Couch,I am remodeling my space and selling a beautiful custom modern terra cotta color sectional couch. It is in like-new condition and can be taken apart in two pieces while transporting. Absolutely no wear or tear in a non-smoking home. I am located in the Sunset district of SF. Please email if you are interested in seeing it. Thank you!,furniture,585.0,444.0,585.0,Accepted,505.0,"	Buyer: Hi, I'm interested in the custom modern terra cotta color sectional couch you're selling.
	Seller: I can sell it for $585.
	Buyer: Could you do $480 instead?
	Seller: I can consider a discount, but $520 is the lowest I can go.
	Buyer: Could you do $500 instead?
	Seller: I can meet you in the middle at $510.
	Buyer: Could you do $505 instead?
	Seller: Alright, $505 is very close to my target price, so I accept.
","[-1.0, 585.0, 480.0, 520.0, 500.0, 510.0, 505.0, 505.0]","['intro', 'init-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <Sectional Couch>
      =================================================================================================
      	Buyer: Hi, I'm interested in the custom modern terra cotta color sectional couch you're selling.
	Seller: I can sell it for $585.
	Buyer: Could you do $480 instead?
	Seller: I can consider a discount, but $520 is the lowest I can go.
	Buyer: Could you do $500 instead?
	Seller: I can meet you in the middle at $510.
	Buyer: Could you do $505 instead?
	Seller: Alright, $505 is very close to my target price, so I accept.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 505.0
      =================================================================================================
      ",0.1347517730496454,0.1367521367521367,0.8652482269503546,8,0.0168439716312056,0.1081560283687943,0.0,25.714285714285715
3,8ba14ae4-1de2-4551-9959-d95d54141be5,2006 Toyota 4Runner 4WD - Only 106k Miles - Clean Title,"Selling my 2006 Toyota 4 Runner with only 106k original miles. The truck is in great condition with no mechanical flaws whatsoever and a clean accident history. Got new tires about 3,000 miles ago. Always has the oil changed on time (due in about 1k). Just got a thorough cleaning inside and a wash and wax outside (still wet in the photos). This truck has never been offroad, but the 4WD is working perfectly from the few times we've been up to Tahoe in it. However, it's a 10+ year old truck that's been driven, not babied and garaged all the time. It's got some scratches, paint is not perfect, but zero body damage.",car,14500.0,8700.0,14500.0,Accepted,11500.0,"	Buyer: I’m interested. Would you consider $6.50?
	Seller: I appreciate your interest, but $6.50 is quite low. I was thinking more along the lines of $14,250, considering the vehicle's condition and low mileage.
	Buyer: I understand the vehicle's condition, but $14,250 is a bit higher than I'm comfortable with. How about $10,500?
	Seller: I can see you're serious about the purchase, but $10,500 is still a bit lower than I'd like. How about we meet at $13,000?
	Buyer: I'd be willing to go up to $11,500.
	Seller: I appreciate your willingness to negotiate, but I'd like to meet you halfway between our last two offers, how about 12700?
	Buyer: I could do $11,000.
	Seller: I can see we're getting closer, but I'd like to counter with $12,350, considering the vehicle's excellent condition and low mileage.
	Buyer: Could you meet me at $11,500?
	Seller: Alright, $11,500 works for me.
","[6.5, 6.5, 14250.0, 10500.0, 11500.0, -1.0, 11000.0, 12350.0, 11500.0, 11500.0]","['init-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <2006 Toyota 4Runner 4WD - Only 106k Miles - Clean Title>
      =================================================================================================
      	Buyer: I’m interested. Would you consider $6.50?
	Seller: I appreciate your interest, but $6.50 is quite low. I was thinking more along the lines of $14,250, considering the vehicle's condition and low mileage.
	Buyer: I understand the vehicle's condition, but $14,250 is a bit higher than I'm comfortable with. How about $10,500?
	Seller: I can see you're serious about the purchase, but $10,500 is still a bit lower than I'd like. How about we meet at $13,000?
	Buyer: I'd be willing to go up to $11,500.
	Seller: I appreciate your willingness to negotiate, but I'd like to meet you halfway between our last two offers, how about 12700?
	Buyer: I could do $11,000.
	Seller: I can see we're getting closer, but I'd like to counter with $12,350, considering the vehicle's excellent condition and low mileage.
	Buyer: Could you meet me at $11,500?
	Seller: Alright, $11,500 works for me.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 11500.0
      =================================================================================================
      ",0.0344827586206897,0.2068965517241379,0.9655172413793104,10,0.0034482758620689,0.096551724137931,0.0,2410.3888888888887
4,cbd117d3-ebb8-4b5d-9817-905e351a2368,Wooden FULL SIZED Futon w/ 2 Slip Covers $125 obo,Just bought on craigslist a few months ago. was exactly what I was looking for but ended up being a tight fit for the space. Classic design. comes with all white slip cover and dove grey slip cover.,furniture,125.0,95.0,125.0,Accepted,99.0,"	Buyer: I'm interested in the wooden full-sized futon with two slip covers. Can we discuss the price?
	Seller: I'm looking for $125, which is a great deal considering it's barely used and comes with two slip covers.
	Buyer: I think $95 is a more reasonable price for this item.
	Seller: I understand your point, but I was thinking more along the lines of $115, considering the futon's condition and the included slip covers.
	Buyer: I can see why you value the futon at $115, but I'm still at $95. Is there any wiggle room on your end?
	Seller: I can meet you in the middle at $105, which is the lowest I'm comfortable going considering the futon's condition and the extras included.
	Buyer: Could you do $100 instead?
	Seller: I can do $102.50, which is as low as I can go while still feeling like I'm getting a fair price for the futon and the two slip covers.
	Buyer: $97.50 would be more in line with what I'm looking for.
	Seller: I can do $100, which is a compromise between your offer and mine, considering the futon's condition and the included slip covers.
	Buyer: I can consider $99, but I think it's the best I can do.
	Seller: I think we've negotiated a fair price, $99 works for me.
","[-1.0, 125.0, 95.0, 115.0, 115.0, 105.0, 100.0, 102.5, 97.5, 100.0, 99.0, 99.0]","['intro', 'init-price', 'init-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <Wooden FULL SIZED Futon w/ 2 Slip Covers $125 obo>
      =================================================================================================
      	Buyer: I'm interested in the wooden full-sized futon with two slip covers. Can we discuss the price?
	Seller: I'm looking for $125, which is a great deal considering it's barely used and comes with two slip covers.
	Buyer: I think $95 is a more reasonable price for this item.
	Seller: I understand your point, but I was thinking more along the lines of $115, considering the futon's condition and the included slip covers.
	Buyer: I can see why you value the futon at $115, but I'm still at $95. Is there any wiggle room on your end?
	Seller: I can meet you in the middle at $105, which is the lowest I'm comfortable going considering the futon's condition and the extras included.
	Buyer: Could you do $100 instead?
	Seller: I can do $102.50, which is as low as I can go while still feeling like I'm getting a fair price for the futon and the two slip covers.
	Buyer: $97.50 would be more in line with what I'm looking for.
	Seller: I can do $100, which is a compromise between your offer and mine, considering the futon's condition and the included slip covers.
	Buyer: I can consider $99, but I think it's the best I can do.
	Seller: I think we've negotiated a fair price, $99 works for me.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 99.0
      =================================================================================================
      ",0.7333333333333334,0.208,0.2666666666666667,12,0.0611111111111111,0.0222222222222222,0.0,6.909090909090909
5,15a0be73-0d95-4adb-9231-b3e0e0a687b3,Brand NEW SanDisk ULTRA MicroSDXC 200GB,"I have a brand new unopened microSD card. Great for Android users, Nintendo Switch, 3DS and GoPro cameras, and beyond.",electronics,75.0,69.0,75.0,Accepted,69.5,"	Buyer: Hi, I'm interested in the Brand NEW SanDisk ULTRA MicroSDXC 200GB. Can you tell me more about it?
	Seller: It's a brand new, unopened microSD card, great for Android users, Nintendo Switch, 3DS and GoPro cameras, and beyond. The listing price is $75.0, which is a competitive price considering its quality and versatility.
	Buyer: What makes the listing price of $75.0 competitive, considering other similar microSD cards available in the market?
	Seller: The SanDisk ULTRA MicroSDXC 200GB is a high-quality microSD card with fast transfer speeds and a large storage capacity, making it ideal for various devices. Similar microSD cards from other brands may not offer the same level of performance and reliability, which justifies the listing price of $75.0.
	Buyer: I understand its features, but I've seen similar products with lower prices. Can you consider lowering the price to make it more competitive?
	Seller: I can consider a slight discount, how about $70?
	Buyer: Could you do $69 instead?
	Seller: I can do $71, which is the lowest I can go while ensuring the quality and performance of the microSD card are worth the price.
	Buyer: I'm looking for a better deal on this high-quality microSD card. Could you do $68?
	Seller: I can do $70, which is a more reasonable price considering the microSD card's quality and performance.
	Buyer: How about $69.5?
	Seller: I can accept $69.5, as it's very close to my target price and I believe it's a fair deal for both of us.
","[-1.0, -1.0, -1.0, -1.0, -1.0, 70.0, 69.0, 71.0, 68.0, 70.0, 69.5, 69.5]","['intro', 'inform', 'inquire', 'inform', 'inquire', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <Brand NEW SanDisk ULTRA MicroSDXC 200GB>
      =================================================================================================
      	Buyer: Hi, I'm interested in the Brand NEW SanDisk ULTRA MicroSDXC 200GB. Can you tell me more about it?
	Seller: It's a brand new, unopened microSD card, great for Android users, Nintendo Switch, 3DS and GoPro cameras, and beyond. The listing price is $75.0, which is a competitive price considering its quality and versatility.
	Buyer: What makes the listing price of $75.0 competitive, considering other similar microSD cards available in the market?
	Seller: The SanDisk ULTRA MicroSDXC 200GB is a high-quality microSD card with fast transfer speeds and a large storage capacity, making it ideal for various devices. Similar microSD cards from other brands may not offer the same level of performance and reliability, which justifies the listing price of $75.0.
	Buyer: I understand its features, but I've seen similar products with lower prices. Can you consider lowering the price to make it more competitive?
	Seller: I can consider a slight discount, how about $70?
	Buyer: Could you do $69 instead?
	Seller: I can do $71, which is the lowest I can go while ensuring the quality and performance of the microSD card are worth the price.
	Buyer: I'm looking for a better deal on this high-quality microSD card. Could you do $68?
	Seller: I can do $70, which is a more reasonable price considering the microSD card's quality and performance.
	Buyer: How about $69.5?
	Seller: I can accept $69.5, as it's very close to my target price and I believe it's a fair deal for both of us.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 69.5
      =================================================================================================
      ",0.8333333333333333,0.0733333333333333,0.1666666666666666,12,0.0694444444444444,0.0138888888888888,0.1666666666666666,1.2142857142857142
6,69a2d2b0-e339-45bc-8e00-9ff69db0d124,Bose Soundlink 3 brand new,"Brand new never use, i got it has a gift but i am using sonos system.",electronics,220.0,132.0,220.0,Rejected,,"	Buyer: I'm interested in the Bose Soundlink 3 brand new, could you confirm its condition and original packaging?
	Seller: Yes, it's brand new and never used, still in its original packaging. I got it as a gift, but I'm using a Sonos system, so I haven't had a chance to use it.
	Buyer: Great, thank you for the confirmation. I've double-checked the listing, and it indeed says brand new with original packaging, which is what I'm looking for.
	Seller: I'm looking for $220 for the Bose Soundlink 3, considering its brand new condition and original packaging.
	Buyer: I appreciate its condition and packaging. Could you do $180?
	Seller: 
	Buyer: Could you do $132?
	Seller: I can do $200, considering it's brand new and still in its original packaging.
	Buyer: I appreciate the offer, but I'm still a bit far from my target. Could you do $165?
	Seller: I can do $192, which is the lowest I'm willing to go considering the item's condition and original packaging.
	Buyer: I appreciate your flexibility, but $192 is still a bit above my target. Could you do $157?
	Seller: I can do $180, which is a more reasonable price considering the item's brand new condition and original packaging.
	Buyer: Could you do $157? I'm still looking for a better price to be within my target.
	Seller: 
	Buyer: I'm getting close to my target, but I'd like to try one last time at $152.
","[-1.0, -1.0, -1.0, 220.0, 180.0, -1.0, 132.0, 200.0, 165.0, 192.0, 192.0, 180.0, 157.0, -1.0, 152.0]","['intro', 'inform', 'inform', 'init-price', 'counter-price', '', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', '', 'counter-price']","
      =================================================================================================
      Negotiation for: <Bose Soundlink 3 brand new>
      =================================================================================================
      	Buyer: I'm interested in the Bose Soundlink 3 brand new, could you confirm its condition and original packaging?
	Seller: Yes, it's brand new and never used, still in its original packaging. I got it as a gift, but I'm using a Sonos system, so I haven't had a chance to use it.
	Buyer: Great, thank you for the confirmation. I've double-checked the listing, and it indeed says brand new with original packaging, which is what I'm looking for.
	Seller: I'm looking for $220 for the Bose Soundlink 3, considering its brand new condition and original packaging.
	Buyer: I appreciate its condition and packaging. Could you do $180?
	Seller: 
	Buyer: Could you do $132?
	Seller: I can do $200, considering it's brand new and still in its original packaging.
	Buyer: I appreciate the offer, but I'm still a bit far from my target. Could you do $165?
	Seller: I can do $192, which is the lowest I'm willing to go considering the item's condition and original packaging.
	Buyer: I appreciate your flexibility, but $192 is still a bit above my target. Could you do $157?
	Seller: I can do $180, which is a more reasonable price considering the item's brand new condition and original packaging.
	Buyer: Could you do $157? I'm still looking for a better price to be within my target.
	Seller: 
	Buyer: I'm getting close to my target, but I'd like to try one last time at $152.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Rejected
      Agreed Price: N/A
      =================================================================================================
      ",,,,15,,,0.0,25.8
7,ff3d27d6-5a0d-4908-9df4-ecf8b2b279aa,Apple iPhone 5S 16gb Space Gray,"Apple iPhone 5S 16gb Space Gray,Like New Condition (no scratches anywhere),Will be reset to factory specs before sale",phone,160.0,121.0,160.0,Accepted,135.0,"	Buyer: I'm interested in purchasing the Apple iPhone 5S 16gb Space Gray.
	Seller: I can sell it for $160. It's a fair price considering the phone is in like new condition.
	Buyer: I'm interested, but I was thinking more along the lines of $121.
	Seller: I understand your offer, but I was thinking more along the lines of $155, considering the phone's condition and the fact that it will be reset to factory specs before sale.
	Buyer: Could you do $142 instead?
	Seller: I can consider $150, which is a more reasonable price given the phone's condition and the included factory reset.
	Buyer: Could you do $135 instead?
	Seller: 
	Buyer: Could you do $129 instead?
	Seller: I can do 148, but that's as low as I'm willing to go.
	Buyer: Could you do $135 instead?
	Seller: You know what, $135 is a good price, I accept.
","[-1.0, 160.0, 121.0, 155.0, 142.0, 150.0, 135.0, -1.0, 129.0, -1.0, 135.0, 135.0]","['intro', 'init-price', 'init-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', '', 'counter-price', 'counter-price', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <Apple iPhone 5S 16gb Space Gray>
      =================================================================================================
      	Buyer: I'm interested in purchasing the Apple iPhone 5S 16gb Space Gray.
	Seller: I can sell it for $160. It's a fair price considering the phone is in like new condition.
	Buyer: I'm interested, but I was thinking more along the lines of $121.
	Seller: I understand your offer, but I was thinking more along the lines of $155, considering the phone's condition and the fact that it will be reset to factory specs before sale.
	Buyer: Could you do $142 instead?
	Seller: I can consider $150, which is a more reasonable price given the phone's condition and the included factory reset.
	Buyer: Could you do $135 instead?
	Seller: 
	Buyer: Could you do $129 instead?
	Seller: I can do 148, but that's as low as I'm willing to go.
	Buyer: Could you do $135 instead?
	Seller: You know what, $135 is a good price, I accept.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 135.0
      =================================================================================================
      ",0.2820512820512821,0.15625,0.717948717948718,12,0.0235042735042735,0.0598290598290598,0.0,13.444444444444445
8,8d7a36d0-3926-4ef7-be9d-b1dbee2b2d15,Steel Frame Colnago,Rare and classic 62cm Steel Frame Colnago!! It's made and designed for the tall/ large man. Campanella components. Saddle is on my Cannondale. It was turned up about 25 miles of riding ago.,bike,600.0,456.0,600.0,Rejected,,"	Buyer: I'm interested in the Steel Frame Colnago. It seems like a rare and classic bike.
	Seller: 
	Buyer: That's correct, it's a unique piece with Campanella components, and the saddle is actually on my Cannondale right now, so it's been ridden recently.
	Seller: 
	Buyer: I'd be willing to make an initial offer of $400.
	Seller: 
	Buyer: Could you do $420?
	Seller: 
	Buyer: Could you do $400?
	Seller: 
	Buyer: Could you do $420?
	Seller: 
	Buyer: $405 is my final offer.
	Seller: 
	Buyer: Could you do $402 instead?
","[-1.0, -1.0, -1.0, -1.0, 400.0, -1.0, 420.0, -1.0, 400.0, -1.0, 420.0, -1.0, 405.0, -1.0, 402.0]","['intro', '', 'inform', '', 'offer', '', 'counter-price', '', 'counter-price', '', 'counter-price', '', 'offer', '', 'counter-price']","
      =================================================================================================
      Negotiation for: <Steel Frame Colnago>
      =================================================================================================
      	Buyer: I'm interested in the Steel Frame Colnago. It seems like a rare and classic bike.
	Seller: 
	Buyer: That's correct, it's a unique piece with Campanella components, and the saddle is actually on my Cannondale right now, so it's been ridden recently.
	Seller: 
	Buyer: I'd be willing to make an initial offer of $400.
	Seller: 
	Buyer: Could you do $420?
	Seller: 
	Buyer: Could you do $400?
	Seller: 
	Buyer: Could you do $420?
	Seller: 
	Buyer: $405 is my final offer.
	Seller: 
	Buyer: Could you do $402 instead?
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Rejected
      Agreed Price: N/A
      =================================================================================================
      ",,,,15,,,0.0,13.0
9,28281abc-4e98-4748-bab4-1e095d8d68bf,Beautiful 1 Bedroom Home with Balcony Available Mid June!,"Essex Property Trust,EMME Apartment Homes,6350 Christie Ave, Emeryville, CA 94608,We will have a 1 bedroom 1 bath 643 sq ft apartment #130 available on June 10th! Your beautiful new kitchen will have Cesar stone countertops, dark cherry wood on the cabinets and stainless steel appliances!,All of emme apartments come with a full size front load washer & dryer! Emme offers amenities such as our 24 hour gym, courtyard, clubhouse and our beautiful roof top deck, a must see with a great view of San Francisco! Living at emme makes life a bit easier with having everything you need right around the corner, from grocery stores to retail! Not to mention, transportation!,Emeryville provides us a free shuttle that picks you up right in front of the community and takes you straight to bart!,Schedule your appointment today!!,Stop by our 2 bedroom home OPEN HOUSE this Saturday, May 20th from 10:00 AM - 12:00 PM!",housing,2834.0,1700.0,2834.0,Accepted,2450.0,"	Buyer: I'd like to know more about the amenities you mentioned, such as the 24 hour gym, courtyard, and rooftop deck.
	Seller: 
	Buyer: Those amenities sound great, especially the rooftop deck with a view of San Francisco. It's a big deciding factor for me.
	Seller: 
	Buyer: Considering the great location and amenities, I'm willing to pay up to $2325.
	Seller: I appreciate your interest in the amenities, but 2834 is a more realistic price considering the location and features of the apartment.
	Buyer: Could you do $2200 instead?
	Seller: I understand you're looking for a better deal, but I can offer $2600 as a compromise between your offer and our listed price.
	Buyer: Could you do $2300 instead?
	Seller: I can see you're interested in the apartment, and I'm willing to work with you. However, I can do $2800, which is closer to the listed price of $2834.
	Buyer: I can go up to $2500, but I think that's the highest I can offer.
	Seller: I appreciate your willingness to negotiate, but I can offer $2750, which is slightly lower than my previous offer and closer to the listed price.
	Buyer: $2450 is the best I can do.
	Seller: $2450 is very close to my target price, I'm willing to accept it.
","[-1.0, -1.0, -1.0, -1.0, 2325.0, -1.0, 2200.0, 2600.0, 2300.0, 2800.0, 2500.0, 2750.0, 2450.0, 2450.0]","['inform', '', 'inform', '', 'offer', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <Beautiful 1 Bedroom Home with Balcony Available Mid June!>
      =================================================================================================
      	Buyer: I'd like to know more about the amenities you mentioned, such as the 24 hour gym, courtyard, and rooftop deck.
	Seller: 
	Buyer: Those amenities sound great, especially the rooftop deck with a view of San Francisco. It's a big deciding factor for me.
	Seller: 
	Buyer: Considering the great location and amenities, I'm willing to pay up to $2325.
	Seller: I appreciate your interest in the amenities, but 2834 is a more realistic price considering the location and features of the apartment.
	Buyer: Could you do $2200 instead?
	Seller: I understand you're looking for a better deal, but I can offer $2600 as a compromise between your offer and our listed price.
	Buyer: Could you do $2300 instead?
	Seller: I can see you're interested in the apartment, and I'm willing to work with you. However, I can do $2800, which is closer to the listed price of $2834.
	Buyer: I can go up to $2500, but I think that's the highest I can offer.
	Seller: I appreciate your willingness to negotiate, but I can offer $2750, which is slightly lower than my previous offer and closer to the listed price.
	Buyer: $2450 is the best I can do.
	Seller: $2450 is very close to my target price, I'm willing to accept it.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 2450.0
      =================================================================================================
      ",-0.3227513227513228,0.1354975299929428,0.6772486772486772,14,-0.0230536659108087,0.0483749055177626,0.0,241.66666666666666
