Unnamed: 0,scenario_id,title,description,category,listing_price,buyer_target,seller_target,outcome,accepted_price,transcript,prices,actions,transcript_display,bias,aggressiveness,fairness,dialogue_length,bias_cond_dialogue_length,rel_efficiency,probing_ratio,concession_rate,rel_eff
0,09aea678-c5cd-4967-8a2f-b650f3520c55,Verizon Car Charger with Dual Output Micro USB and LED Light,Charge two devices simultaneously on the go. This vehicle charger with an additional USB port delivers enough power to charge two devices at once. The push-button activated LED connector light means no more fumbling in the dark trying to connect your device. Auto Detect IC Technology automatically detects the device type and its specific charging needs for improved compatibility. And the built-in indicator light illuminates red to let you know the charger is receiving power and the power socket is working properly.,phone,10.0,7.0,10.0,Accepted,7.5,"	Buyer: I'm interested in the Verizon Car Charger, can I get it for $6?
	Seller: I can't do $6, but how about $9 instead?
	Buyer: $9 is still a bit high, I was thinking more like $7.
	Seller: I can meet you in the middle at $8.
	Buyer: I think $8 is still a bit out of my budget, can you do $7.50?
	Seller: I can do $8, but I can also consider $7.75 as my final offer.
	Buyer: How about 7.25?
	Seller: I can do $7.50, but I'm not willing to go lower than that.
	Buyer: $7.50
","[6.0, 6.0, 9.0, 8.0, 8.0, 8.0, -1.0, 7.5, 7.5]","['init-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <Verizon Car Charger with Dual Output Micro USB and LED Light>
      =================================================================================================
      	Buyer: I'm interested in the Verizon Car Charger, can I get it for $6?
	Seller: I can't do $6, but how about $9 instead?
	Buyer: $9 is still a bit high, I was thinking more like $7.
	Seller: I can meet you in the middle at $8.
	Buyer: I think $8 is still a bit out of my budget, can you do $7.50?
	Seller: I can do $8, but I can also consider $7.75 as my final offer.
	Buyer: How about 7.25?
	Seller: I can do $7.50, but I'm not willing to go lower than that.
	Buyer: $7.50
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 7.5
      =================================================================================================
      ",0.6666666666666667,0.25,0.3333333333333333,9,0.074074074074074,0.037037037037037035,0.0,0.5625,0.037037037037037
1,e5cd53dc-424c-4197-8eb8-ed8861b19e0d,Long board custom bilt from the board up,Hey there cl I have a long board for sale pretty much brand knew rode all together 4 or 5 times . The brand on the deck is a gravity skateboard. The brand of trucks are sidewinder 2sGuwuing.mini monster hawgs 70mm 78a Wheels with Swiss bones bearings brand new. Please no low ballers thank you and have a great day .,bike,200.0,120.0,200.0,Accepted,160.0,"	Buyer: Hi, I'm interested in the long board, can we discuss the price?
	Seller: I'm looking for $200, considering it's barely used and has high-quality components like Sidewinder 2 trucks and Swiss bones bearings.
	Buyer: That's a bit steep for me, I was thinking more along the lines of $120, considering similar long boards on the market.
	Seller: I understand your point, but I can do $180, which is the lowest I'm comfortable with, given the board's condition and premium parts like the Gravity deck and Mini Monster Hawgs wheels.
	Buyer: How about $150?
	Seller: I can see you're interested, but $150 is too low; I can meet you in the middle at $165.
	Buyer: I can go up to $160.
	Seller: Alright, $160 works for me.
","[-1.0, 200.0, 120.0, 180.0, 150.0, 150.0, 160.0, 160.0]","['intro', 'init-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <Long board custom bilt from the board up>
      =================================================================================================
      	Buyer: Hi, I'm interested in the long board, can we discuss the price?
	Seller: I'm looking for $200, considering it's barely used and has high-quality components like Sidewinder 2 trucks and Swiss bones bearings.
	Buyer: That's a bit steep for me, I was thinking more along the lines of $120, considering similar long boards on the market.
	Seller: I understand your point, but I can do $180, which is the lowest I'm comfortable with, given the board's condition and premium parts like the Gravity deck and Mini Monster Hawgs wheels.
	Buyer: How about $150?
	Seller: I can see you're interested, but $150 is too low; I can meet you in the middle at $165.
	Buyer: I can go up to $160.
	Seller: Alright, $160 works for me.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 160.0
      =================================================================================================
      ",0.0,0.2,1.0,8,0.0,0.125,0.0,25.714285714285715,0.125
2,02cfdc52-9530-4ac7-97fa-e4055cd0b6d0,Sectional Couch,I am remodeling my space and selling a beautiful custom modern terra cotta color sectional couch. It is in like-new condition and can be taken apart in two pieces while transporting. Absolutely no wear or tear in a non-smoking home. I am located in the Sunset district of SF. Please email if you are interested in seeing it. Thank you!,furniture,585.0,444.0,585.0,Accepted,489.0,"	Buyer: I'm interested in the sectional couch, would you be willing to sell it to me for 425?
	Seller: I appreciate your interest, but I was thinking more along the lines of 565, considering the couch's like-new condition and custom modern design.
	Buyer: That's a bit higher than I was hoping to pay, how about 450?
	Seller: I can see you're really interested, but I can do 525 at the lowest, considering the couch is in excellent condition and a custom piece.
	Buyer: I understand it's a custom piece, but 525 is still a bit out of my budget, how about 475?
	Seller: I can see you're willing to meet me halfway, but I can do 500, which is the lowest I'm comfortable with, given the couch's condition and unique design.
	Buyer: I'm willing to pay 489.
	Seller: I think $489 is a fair price, I accept your offer.
","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 489.0]","['init-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <Sectional Couch>
      =================================================================================================
      	Buyer: I'm interested in the sectional couch, would you be willing to sell it to me for 425?
	Seller: I appreciate your interest, but I was thinking more along the lines of 565, considering the couch's like-new condition and custom modern design.
	Buyer: That's a bit higher than I was hoping to pay, how about 450?
	Seller: I can see you're really interested, but I can do 525 at the lowest, considering the couch is in excellent condition and a custom piece.
	Buyer: I understand it's a custom piece, but 525 is still a bit out of my budget, how about 475?
	Seller: I can see you're willing to meet me halfway, but I can do 500, which is the lowest I'm comfortable with, given the couch's condition and unique design.
	Buyer: I'm willing to pay 489.
	Seller: I think $489 is a fair price, I accept your offer.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 489.0
      =================================================================================================
      ",0.3617021276595744,0.1641025641025641,0.6382978723404256,8,0.0452127659574468,0.0797872340425532,0.0,,0.0797872340425532
3,8ba14ae4-1de2-4551-9959-d95d54141be5,2006 Toyota 4Runner 4WD - Only 106k Miles - Clean Title,"Selling my 2006 Toyota 4 Runner with only 106k original miles. The truck is in great condition with no mechanical flaws whatsoever and a clean accident history. Got new tires about 3,000 miles ago. Always has the oil changed on time (due in about 1k). Just got a thorough cleaning inside and a wash and wax outside (still wet in the photos). This truck has never been offroad, but the 4WD is working perfectly from the few times we've been up to Tahoe in it. However, it's a 10+ year old truck that's been driven, not babied and garaged all the time. It's got some scratches, paint is not perfect, but zero body damage.",car,14500.0,8700.0,14500.0,Accepted,14500.0,"	Buyer: Hi, I'm interested in the 2006 Toyota 4Runner. Can we discuss the price?
	Seller: I'm open to negotiations, but I was thinking of 14500.
	Buyer: That's a bit higher than I was expecting, I was thinking more along the lines of 9000.
	Seller: I understand your concern, but considering the vehicle's condition and low mileage, I can offer 13000.
	Buyer: I see your point, but I can only go up to 9600.
	Seller: I appreciate your willingness to increase your offer, but I was thinking more along the lines of 12500, considering the vehicle's great condition and the recent maintenance it has received.
	Buyer: I'm willing to meet you halfway, how about 11000?
	Seller: I appreciate your willingness to meet halfway, but I can do 12000, considering the vehicle's value and my initial target.
	Buyer: I can do 10000.
	Seller: I can see you're willing to negotiate, but 10000 is a bit too low, how about 11500?
	Buyer: I can do 10500.
	Seller: I think 10500 is a reasonable price considering our negotiation, so I accept.
","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","['intro', 'init-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <2006 Toyota 4Runner 4WD - Only 106k Miles - Clean Title>
      =================================================================================================
      	Buyer: Hi, I'm interested in the 2006 Toyota 4Runner. Can we discuss the price?
	Seller: I'm open to negotiations, but I was thinking of 14500.
	Buyer: That's a bit higher than I was expecting, I was thinking more along the lines of 9000.
	Seller: I understand your concern, but considering the vehicle's condition and low mileage, I can offer 13000.
	Buyer: I see your point, but I can only go up to 9600.
	Seller: I appreciate your willingness to increase your offer, but I was thinking more along the lines of 12500, considering the vehicle's great condition and the recent maintenance it has received.
	Buyer: I'm willing to meet you halfway, how about 11000?
	Seller: I appreciate your willingness to meet halfway, but I can do 12000, considering the vehicle's value and my initial target.
	Buyer: I can do 10000.
	Seller: I can see you're willing to negotiate, but 10000 is a bit too low, how about 11500?
	Buyer: I can do 10500.
	Seller: I think 10500 is a reasonable price considering our negotiation, so I accept.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 14500.0
      =================================================================================================
      ",-1.0,0.0,0.0,12,-0.0833333333333333,0.0,0.0,,0.0
4,cbd117d3-ebb8-4b5d-9817-905e351a2368,Wooden FULL SIZED Futon w/ 2 Slip Covers $125 obo,Just bought on craigslist a few months ago. was exactly what I was looking for but ended up being a tight fit for the space. Classic design. comes with all white slip cover and dove grey slip cover.,furniture,125.0,95.0,125.0,Accepted,105.0,"	Buyer: I'm interested in the Wooden FULL SIZED Futon, can I buy it for $90?
	Seller: I can consider a lower price, but $90 is a bit too low. How about $115?
	Buyer: I can do $100.
	Seller: I can do 110, which is the lowest I'm comfortable with.
	Buyer: I think $105 is a fair price for both of us.
	Seller: $105 sounds like a reasonable compromise, I accept your offer.
","[90.0, 90.0, 100.0, -1.0, 105.0, 105.0]","['init-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <Wooden FULL SIZED Futon w/ 2 Slip Covers $125 obo>
      =================================================================================================
      	Buyer: I'm interested in the Wooden FULL SIZED Futon, can I buy it for $90?
	Seller: I can consider a lower price, but $90 is a bit too low. How about $115?
	Buyer: I can do $100.
	Seller: I can do 110, which is the lowest I'm comfortable with.
	Buyer: I think $105 is a fair price for both of us.
	Seller: $105 sounds like a reasonable compromise, I accept your offer.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 105.0
      =================================================================================================
      ",0.3333333333333332,0.16,0.6666666666666667,6,0.0555555555555555,0.11111111111111112,0.0,3.0,0.1111111111111111
5,15a0be73-0d95-4adb-9231-b3e0e0a687b3,Brand NEW SanDisk ULTRA MicroSDXC 200GB,"I have a brand new unopened microSD card. Great for Android users, Nintendo Switch, 3DS and GoPro cameras, and beyond.",electronics,75.0,69.0,75.0,Accepted,70.5,"	Buyer: I'm interested in the Brand NEW SanDisk ULTRA MicroSDXC 200GB, can I get it for $69?
	Seller: I can consider a discount, but $72 would be the lowest I can go.
	Buyer: I can meet you in the middle at $70.50, but that's as high as I'm willing to go, considering similar products are priced lower.
	Seller: $70.50 is a reasonable price, I accept your offer.
","[69.0, 72.0, 70.5, 70.5]","['init-price', 'counter-price', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <Brand NEW SanDisk ULTRA MicroSDXC 200GB>
      =================================================================================================
      	Buyer: I'm interested in the Brand NEW SanDisk ULTRA MicroSDXC 200GB, can I get it for $69?
	Seller: I can consider a discount, but $72 would be the lowest I can go.
	Buyer: I can meet you in the middle at $70.50, but that's as high as I'm willing to go, considering similar products are priced lower.
	Seller: $70.50 is a reasonable price, I accept your offer.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 70.5
      =================================================================================================
      ",0.5,0.06,0.5,4,0.125,0.125,0.0,1.125,0.125
6,69a2d2b0-e339-45bc-8e00-9ff69db0d124,Bose Soundlink 3 brand new,"Brand new never use, i got it has a gift but i am using sonos system.",electronics,220.0,132.0,220.0,Accepted,182.0,"	Buyer: Hi, I'm interested in the Bose Soundlink 3, can we discuss the price?
	Seller: I'm looking for $220, considering it's brand new and never used.
	Buyer: That's a bit steep for me, I was thinking more along the lines of $150.
	Seller: I can consider a discount, but $150 is a bit too low. How about $200?
	Buyer: I appreciate the discount, but $200 is still higher than I'd like to pay, how about $175?
	Seller: I can see you're really interested, but I can do $195 and that's as low as I'm comfortable going.
	Buyer: I'm willing to meet you in the middle, how about 182?
	Seller: $182 is a fair price, I accept your offer.
","[-1.0, 220.0, 150.0, 150.0, 200.0, 195.0, -1.0, 182.0]","['intro', 'init-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <Bose Soundlink 3 brand new>
      =================================================================================================
      	Buyer: Hi, I'm interested in the Bose Soundlink 3, can we discuss the price?
	Seller: I'm looking for $220, considering it's brand new and never used.
	Buyer: That's a bit steep for me, I was thinking more along the lines of $150.
	Seller: I can consider a discount, but $150 is a bit too low. How about $200?
	Buyer: I appreciate the discount, but $200 is still higher than I'd like to pay, how about $175?
	Seller: I can see you're really interested, but I can do $195 and that's as low as I'm comfortable going.
	Buyer: I'm willing to meet you in the middle, how about 182?
	Seller: $182 is a fair price, I accept your offer.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 182.0
      =================================================================================================
      ",-0.1363636363636363,0.1727272727272727,0.8636363636363636,8,-0.0170454545454545,0.10795454545454546,0.0,23.0,0.1079545454545454
7,ff3d27d6-5a0d-4908-9df4-ecf8b2b279aa,Apple iPhone 5S 16gb Space Gray,"Apple iPhone 5S 16gb Space Gray,Like New Condition (no scratches anywhere),Will be reset to factory specs before sale",phone,160.0,121.0,160.0,Accepted,145.0,"	Buyer: I'm interested in the Apple iPhone 5S 16gb Space Gray, can I buy it for $121?
	Seller: I can do $155, considering the phone's like-new condition and that it will be reset to factory specs.
	Buyer: That's still a bit higher than I'm willing to pay, how about $140?
	Seller: I can meet you in the middle at $147.50, considering the phone's excellent condition and the fact that it will be fully reset.
	Buyer: I can go up to $145.
	Seller: Alright, $145 is a reasonable price, I accept your offer.
","[121.0, 155.0, 140.0, 147.5, 145.0, 145.0]","['init-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <Apple iPhone 5S 16gb Space Gray>
      =================================================================================================
      	Buyer: I'm interested in the Apple iPhone 5S 16gb Space Gray, can I buy it for $121?
	Seller: I can do $155, considering the phone's like-new condition and that it will be reset to factory specs.
	Buyer: That's still a bit higher than I'm willing to pay, how about $140?
	Seller: I can meet you in the middle at $147.50, considering the phone's excellent condition and the fact that it will be fully reset.
	Buyer: I can go up to $145.
	Seller: Alright, $145 is a reasonable price, I accept your offer.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 145.0
      =================================================================================================
      ",-0.2307692307692307,0.09375,0.7692307692307692,6,-0.0384615384615384,0.1282051282051282,0.0,9.833333333333334,0.1282051282051282
8,8d7a36d0-3926-4ef7-be9d-b1dbee2b2d15,Steel Frame Colnago,Rare and classic 62cm Steel Frame Colnago!! It's made and designed for the tall/ large man. Campanella components. Saddle is on my Cannondale. It was turned up about 25 miles of riding ago.,bike,600.0,456.0,600.0,Accepted,600.0,"	Buyer: I'm interested in the Steel Frame Colnago, can I buy it for 456?
	Seller: I can consider a discount, but 540 would be the lowest I can go.
	Buyer: That's still a bit higher than I'm willing to pay, how about 480?
	Seller: I can meet you in the middle at 510.
	Buyer: I can go up to 495.
	Seller: I can do 500, which is very close to your offer of 495, considering the value and rarity of the Steel Frame Colnago.
	Buyer: 500 is reasonable, I accept.
","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","['init-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'accept']","
      =================================================================================================
      Negotiation for: <Steel Frame Colnago>
      =================================================================================================
      	Buyer: I'm interested in the Steel Frame Colnago, can I buy it for 456?
	Seller: I can consider a discount, but 540 would be the lowest I can go.
	Buyer: That's still a bit higher than I'm willing to pay, how about 480?
	Seller: I can meet you in the middle at 510.
	Buyer: I can go up to 495.
	Seller: I can do 500, which is very close to your offer of 495, considering the value and rarity of the Steel Frame Colnago.
	Buyer: 500 is reasonable, I accept.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: 600.0
      =================================================================================================
      ",-1.0,0.0,0.0,7,-0.1428571428571428,0.0,0.0,,0.0
9,28281abc-4e98-4748-bab4-1e095d8d68bf,Beautiful 1 Bedroom Home with Balcony Available Mid June!,"Essex Property Trust,EMME Apartment Homes,6350 Christie Ave, Emeryville, CA 94608,We will have a 1 bedroom 1 bath 643 sq ft apartment #130 available on June 10th! Your beautiful new kitchen will have Cesar stone countertops, dark cherry wood on the cabinets and stainless steel appliances!,All of emme apartments come with a full size front load washer & dryer! Emme offers amenities such as our 24 hour gym, courtyard, clubhouse and our beautiful roof top deck, a must see with a great view of San Francisco! Living at emme makes life a bit easier with having everything you need right around the corner, from grocery stores to retail! Not to mention, transportation!,Emeryville provides us a free shuttle that picks you up right in front of the community and takes you straight to bart!,Schedule your appointment today!!,Stop by our 2 bedroom home OPEN HOUSE this Saturday, May 20th from 10:00 AM - 12:00 PM!",housing,2834.0,1700.0,2834.0,Accepted,,"	Buyer: I'm interested in the 1 bedroom home, can I get it for 1700?
	Seller: I can see you're interested, but 1700 is a bit low, how about 2800?
	Buyer: That's still a bit out of my budget, I can do 2000 at most.
	Seller: I understand your budget concerns, but I can try to meet you halfway, how about 2600?
	Buyer: I appreciate the effort to meet halfway, but I can only go up to 2200.
	Seller: I can see we're getting closer, but I can only go as low as 2450.
	Buyer: I'm willing to pay 2300.
	Seller: I can see we're very close, but I can do 2380, which is the lowest I can go.
	Buyer: 2380 is still a bit higher than I'm willing to pay, I was thinking more like 2300, but since you've already given your lowest price, I'll have to decline.
	Seller: 2380 is my final offer, but since you declined, I should reconsider and accept a previous offer of 2300 to close the deal.
","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","['init-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'counter-price', 'disagree', 'accept']","
      =================================================================================================
      Negotiation for: <Beautiful 1 Bedroom Home with Balcony Available Mid June!>
      =================================================================================================
      	Buyer: I'm interested in the 1 bedroom home, can I get it for 1700?
	Seller: I can see you're interested, but 1700 is a bit low, how about 2800?
	Buyer: That's still a bit out of my budget, I can do 2000 at most.
	Seller: I understand your budget concerns, but I can try to meet you halfway, how about 2600?
	Buyer: I appreciate the effort to meet halfway, but I can only go up to 2200.
	Seller: I can see we're getting closer, but I can only go as low as 2450.
	Buyer: I'm willing to pay 2300.
	Seller: I can see we're very close, but I can do 2380, which is the lowest I can go.
	Buyer: 2380 is still a bit higher than I'm willing to pay, I was thinking more like 2300, but since you've already given your lowest price, I'll have to decline.
	Seller: 2380 is my final offer, but since you declined, I should reconsider and accept a previous offer of 2300 to close the deal.
      ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
      Outcome: Accepted
      Agreed Price: None
      =================================================================================================
      ",,,,10,,,0.0,,
